#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP066047.1	25278	26003	+		lptB	I6I23_RS00160	WP_000224104.1	241	MULTISPECIES: LPS export ABC transporter ATP-binding protein
chromosome	NZ_CP066047.1	26051	27484	+		rpoN	I6I23_RS00165	WP_000809020.1	477	MULTISPECIES: RNA polymerase factor sigma-54
chromosome	NZ_CP066047.1	27507	27794	+		hpf	I6I23_RS00170	WP_001176589.1	95	MULTISPECIES: ribosome hibernation promoting factor
chromosome	NZ_CP066047.1	27912	28403	+		ptsN	I6I23_RS00175	WP_000609332.1	163	MULTISPECIES: PTS IIA-like nitrogen regulatory protein PtsN
chromosome	NZ_CP066047.1	28449	29303	+		rapZ	I6I23_RS00180	WP_000243749.1	284	MULTISPECIES: RNase adapter RapZ
chromosome	NZ_CP066047.1	29300	29572	+		npr	I6I23_RS00185	WP_000216797.1	90	MULTISPECIES: PTS phosphocarrier protein NPr
chromosome	NZ_CP066047.1	29822	30454	+		yrbL	I6I23_RS00190	WP_000602193.1	210	MULTISPECIES: PhoP regulatory network protein YrbL
chromosome	NZ_CP066047.1	30529	31257	-		mtgA	I6I23_RS00195	WP_000044648.1	242	MULTISPECIES: monofunctional biosynthetic peptidoglycan transglycosylase
chromosome	NZ_CP066047.1	31254	31907	-		elbB	I6I23_RS00200	WP_000719822.1	217	MULTISPECIES: isoprenoid biosynthesis glyoxalase ElbB
chromosome	NZ_CP066047.1	32134	34470	-		arcB	I6I23_RS00205	WP_000809819.1	778	MULTISPECIES: aerobic respiration two-component sensor histidine kinase ArcB
chromosome	NZ_CP066047.1	34564	35493	-			I6I23_RS00210	WP_001176879.1	309	MULTISPECIES: TIGR01212 family radical SAM protein
chromosome	NZ_CP066047.1	36165	40625	+		gltB	I6I23_RS00215	WP_000965032.1	1486	MULTISPECIES: glutamate synthase large subunit
chromosome	NZ_CP066047.1	40635	42053	+		gltD	I6I23_RS00220	WP_000081705.1	472	MULTISPECIES: glutamate synthase subunit GltD
chromosome	NZ_CP066047.1	42260	43363	+			I6I23_RS00225	WP_000184323.1	367	MULTISPECIES: PDDEXK nuclease domain-containing protein
chromosome	NZ_CP066047.1	43479	44732	+		codB	I6I23_RS00230	WP_000076269.1	417	MULTISPECIES: cytosine permease
chromosome	NZ_CP066047.1	44719	45999	+			I6I23_RS00235	WP_001180689.1	426	MULTISPECIES: cytosine deaminase
chromosome	NZ_CP066047.1	46081	46548	-			I6I23_RS00240	WP_000979905.1	155	MULTISPECIES: YhcH/YjgK/YiaL family protein
chromosome	NZ_CP066047.1	46545	47420	-		nanK	I6I23_RS00245	WP_000208970.1	291	MULTISPECIES: N-acetylmannosamine kinase
chromosome	NZ_CP066047.1	47417	48106	-			I6I23_RS00250	WP_000054439.1	229	MULTISPECIES: N-acetylmannosamine-6-phosphate 2-epimerase
chromosome	NZ_CP066047.1	48153	49643	-		nanT	I6I23_RS00255	WP_000108071.1	496	MULTISPECIES: sialic acid transporter NanT
chromosome	NZ_CP066047.1	49759	50652	-		nanA	I6I23_RS00260	WP_001029665.1	297	MULTISPECIES: N-acetylneuraminate lyase
chromosome	NZ_CP066047.1	50787	51578	-		nanR	I6I23_RS00265	WP_000382926.1	263	MULTISPECIES: transcriptional regulator NanR
chromosome	NZ_CP066047.1	51687	52187	-		sspB	I6I23_RS00270	WP_000366112.1	166	MULTISPECIES: ClpXP protease specificity-enhancing factor
chromosome	NZ_CP066047.1	52193	52831	-		sspA	I6I23_RS00275	WP_000257298.1	212	MULTISPECIES: stringent starvation protein A
chromosome	NZ_CP066047.1	53094	53846	-			I6I23_RS00280	WP_000950539.1	250	MULTISPECIES: DUF695 domain-containing protein
chromosome	NZ_CP066047.1	54046	54438	-		rpsI	I6I23_RS00285	WP_000829815.1	130	MULTISPECIES: 30S ribosomal protein S9
chromosome	NZ_CP066047.1	54454	54882	-		rplM	I6I23_RS00290	WP_000847559.1	142	MULTISPECIES: 50S ribosomal protein L13
chromosome	NZ_CP066047.1	55184	56308	-			I6I23_RS00295	WP_001191221.1	374	MULTISPECIES: cell division protein ZapE
chromosome	NZ_CP066047.1	56501	56899	+			I6I23_RS00300	WP_001519074.1	132	MULTISPECIES: DUF1043 family protein
chromosome	NZ_CP066047.1	57056	58423	+		degQ	I6I23_RS00305	WP_000716690.1	455	MULTISPECIES: serine endoprotease DegQ
chromosome	NZ_CP066047.1	58516	59586	+		degS	I6I23_RS00310	WP_000497705.1	356	MULTISPECIES: outer membrane-stress sensor serine endopeptidase DegS
chromosome	NZ_CP066047.1	59620	60351	-			I6I23_RS00315	WP_000602034.1	243	MULTISPECIES: triphosphoribosyl-dephospho-CoA synthase
chromosome	NZ_CP066047.1	60371	61672	-			I6I23_RS00320	WP_000444887.1	433	MULTISPECIES: oxalacetate decarboxylase subunit beta
chromosome	NZ_CP066047.1	61685	63457	-		oadA	I6I23_RS00325	WP_000150436.1	590	MULTISPECIES: sodium-extruding oxaloacetate decarboxylase subunit alpha
chromosome	NZ_CP066047.1	63473	63715	-			I6I23_RS00330	WP_000180123.1	80	MULTISPECIES: oxaloacetate decarboxylase subunit gamma
chromosome	NZ_CP066047.1	63872	64489	-		ttdB	I6I23_RS00335	WP_000162404.1	205	MULTISPECIES: L(+)-tartrate dehydratase subunit beta
chromosome	NZ_CP066047.1	64489	65388	-		ttdA	I6I23_RS00340	WP_000045350.1	299	MULTISPECIES: L(+)-tartrate dehydratase subunit alpha
chromosome	NZ_CP066047.1	65421	66689	-			I6I23_RS00345	WP_000433393.1	422	MULTISPECIES: SLC13 family permease
chromosome	NZ_CP066047.1	66900	67565	-			I6I23_RS00350	WP_001171585.1	221	MULTISPECIES: GntR family transcriptional regulator
chromosome	NZ_CP066047.1	67552	68181	-			I6I23_RS00355	WP_000723775.1	209	GntR family transcriptional regulator
chromosome	NZ_CP066047.1	68301	69239	-		mdh	I6I23_RS00360	WP_000861586.1	312	MULTISPECIES: malate dehydrogenase
chromosome	NZ_CP066047.1	69654	70124	+		argR	I6I23_RS00365	WP_001257850.1	156	transcriptional regulator ArgR
chromosome	NZ_CP066047.1	70489	70752	+		yhcN	I6I23_RS00370	WP_000695695.1	87	MULTISPECIES: peroxide/acid stress response protein YhcN
chromosome	NZ_CP066047.1	70856	71122	+		yhcN	I6I23_RS00375	WP_000853277.1	88	MULTISPECIES: DUF1471 family stress response protein YhcN-B
chromosome	NZ_CP066047.1	71182	71454	-			I6I23_RS00380	WP_001103887.1	90	MULTISPECIES: hypothetical protein
chromosome	NZ_CP066047.1	71626	73593	-		aaeB	I6I23_RS00385	WP_000510913.1	655	MULTISPECIES: p-hydroxybenzoic acid efflux pump subunit AaeB
chromosome	NZ_CP066047.1	73599	74531	-		aaeA	I6I23_RS00390	WP_000855134.1	310	MULTISPECIES: p-hydroxybenzoic acid efflux pump subunit AaeA
chromosome	NZ_CP066047.1	74539	74742	-			I6I23_RS00395	WP_000051840.1	67	MULTISPECIES: AaeX family protein
chromosome	NZ_CP066047.1	74924	75853	+		aaeR	I6I23_RS00400	WP_000440300.1	309	MULTISPECIES: HTH-type transcriptional activator AaeR
chromosome	NZ_CP066047.1	75976	77421	-		tldD	I6I23_RS00405	WP_000055940.1	481	MULTISPECIES: metalloprotease TldD
chromosome	NZ_CP066047.1	77566	81366	-		yhdP	I6I23_RS00410	WP_001253515.1	1266	MULTISPECIES: AsmA2 domain-containing protein YhdP
chromosome	NZ_CP066047.1	81477	82946	-		rng	I6I23_RS00415	WP_000123188.1	489	MULTISPECIES: ribonuclease G
chromosome	NZ_CP066047.1	82936	83529	-		maf	I6I23_RS00420	WP_000210304.1	197	MULTISPECIES: Maf-like protein
chromosome	NZ_CP066047.1	83538	84026	-		mreD	I6I23_RS00425	WP_000179403.1	162	MULTISPECIES: rod shape-determining protein MreD
chromosome	NZ_CP066047.1	84029	85081	-		mreC	I6I23_RS00430	WP_000802538.1	350	MULTISPECIES: rod shape-determining protein MreC
chromosome	NZ_CP066047.1	85146	86189	-		mreB	I6I23_RS00435	WP_000913396.1	347	MULTISPECIES: rod shape-determining protein MreB
chromosome	NZ_CP066047.1	86497	88437	-		csrD	I6I23_RS00440	WP_001241376.1	646	MULTISPECIES: RNase E specificity factor CsrD
chromosome	NZ_CP066047.1	88641	89615	+			I6I23_RS00445	WP_001148247.1	324	MULTISPECIES: oxidoreductase
chromosome	NZ_CP066047.1	89728	90732	+		msrP	I6I23_RS00450	WP_000723872.1	334	MULTISPECIES: protein-methionine-sulfoxide reductase catalytic subunit MsrP
chromosome	NZ_CP066047.1	90733	91332	+		msrQ	I6I23_RS00455	WP_001240054.1	199	MULTISPECIES: protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
chromosome	NZ_CP066047.1	91725	92195	+		accB	I6I23_RS00460	WP_000354626.1	156	MULTISPECIES: acetyl-CoA carboxylase biotin carboxyl carrier protein
chromosome	NZ_CP066047.1	92206	93555	+		accC	I6I23_RS00465	WP_000884627.1	449	MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit
chromosome	NZ_CP066047.1	93664	93906	+			I6I23_RS00470	WP_000340018.1	80	MULTISPECIES: YhdT family protein
chromosome	NZ_CP066047.1	93896	95347	+		panF	I6I23_RS00475	WP_001175741.1	483	MULTISPECIES: sodium/pantothenate symporter
chromosome	NZ_CP066047.1	95359	96240	+		prmA	I6I23_RS00480	WP_001145849.1	293	MULTISPECIES: 50S ribosomal protein L11 methyltransferase
chromosome	NZ_CP066047.1	96901	97866	+		dusB	I6I23_RS00485	WP_001219664.1	321	MULTISPECIES: tRNA dihydrouridine synthase DusB
chromosome	NZ_CP066047.1	97892	98188	+		fis	I6I23_RS00490	WP_000462905.1	98	MULTISPECIES: DNA-binding transcriptional regulator Fis
chromosome	NZ_CP066047.1	98274	99158	+		yhdJ	I6I23_RS00495	WP_000642611.1	294	MULTISPECIES: adenine-specific DNA-methyltransferase
chromosome	NZ_CP066047.1	99241	99405	+			I6I23_RS00500	WP_000620015.1	54	MULTISPECIES: DUF2556 family protein
chromosome	NZ_CP066047.1	99556	101655	+			I6I23_RS00505	WP_001145332.1	699	MULTISPECIES: bifunctional diguanylate cyclase/phosphodiesterase
chromosome	NZ_CP066047.1	101658	102320	-		envR	I6I23_RS00510	WP_001085725.1	220	MULTISPECIES: acrEF/envCD operon transcriptional regulator
chromosome	NZ_CP066047.1	102734	103891	+			I6I23_RS00515	WP_000160383.1	385	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
chromosome	NZ_CP066047.1	103903	107016	+			I6I23_RS00520	WP_001273277.1	1037	MULTISPECIES: multidrug efflux RND transporter permease subunit
chromosome	NZ_CP066047.1	107254	107475	+			I6I23_RS00525	WP_000825645.1	73	MULTISPECIES: membrane protein
chromosome	NZ_CP066047.1	113719	113871	-			I6I23_RS00560	WP_000795911.1	50	MULTISPECIES: hypothetical protein
chromosome	NZ_CP066047.1	113985	114539	+			I6I23_RS00565	WP_001285631.1	184	MULTISPECIES: gamma carbonic anhydrase family protein
chromosome	NZ_CP066047.1	114515	114772	-			I6I23_RS00570	WP_001070571.1	85	MULTISPECIES: DUF1488 domain-containing protein
chromosome	NZ_CP066047.1	114769	115587	-		aroE	I6I23_RS00575	WP_000451194.1	272	MULTISPECIES: shikimate dehydrogenase
chromosome	NZ_CP066047.1	115592	116164	-		tsaC	I6I23_RS00580	WP_001065811.1	190	L-threonylcarbamoyladenylate synthase type 1 TsaC
chromosome	NZ_CP066047.1	116169	116711	-			I6I23_RS00585	WP_001129712.1	180	MULTISPECIES: topoisomerase DNA-binding C4 zinc finger domain-containing protein
chromosome	NZ_CP066047.1	116738	117211	-			I6I23_RS00590	WP_000460663.1	157	MULTISPECIES: DUF494 family protein Smg
chromosome	NZ_CP066047.1	117183	118307	-		dprA	I6I23_RS00595	WP_000124519.1	374	MULTISPECIES: DNA-protecting protein DprA
chromosome	NZ_CP066047.1	118439	118948	+		def	I6I23_RS00600	WP_000114987.1	169	MULTISPECIES: peptide deformylase
chromosome	NZ_CP066047.1	118964	119911	+		fmt	I6I23_RS00605	WP_001285173.1	315	MULTISPECIES: methionyl-tRNA formyltransferase
chromosome	NZ_CP066047.1	119963	121252	+		rsmB	I6I23_RS00610	WP_000744594.1	429	MULTISPECIES: 16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB
chromosome	NZ_CP066047.1	121274	122650	+		trkA	I6I23_RS00615	WP_000691374.1	458	MULTISPECIES: Trk system potassium transporter TrkA
chromosome	NZ_CP066047.1	122792	123205	+		mscL	I6I23_RS00620	WP_000008119.1	137	MULTISPECIES: large-conductance mechanosensitive channel protein MscL
chromosome	NZ_CP066047.1	123141	123410	-			I6I23_RS00625	WP_001576530.1	89	MULTISPECIES: alternative ribosome-rescue factor A
chromosome	NZ_CP066047.1	123468	123893	-		zntR	I6I23_RS00630	WP_000285590.1	141	MULTISPECIES: Zn(2+)-responsive transcriptional regulator
chromosome	NZ_CP066047.1	123904	124272	-			I6I23_RS00635	WP_000266515.1	122	MULTISPECIES: DUF1992 domain-containing protein
chromosome	NZ_CP066047.1	124380	124763	-		rplQ	I6I23_RS00640	WP_001216370.1	127	MULTISPECIES: 50S ribosomal protein L17
chromosome	NZ_CP066047.1	124804	125793	-		rpoA	I6I23_RS00645	WP_001162094.1	329	MULTISPECIES: DNA-directed RNA polymerase subunit alpha
chromosome	NZ_CP066047.1	125819	126439	-		rpsD	I6I23_RS00650	WP_000135226.1	206	MULTISPECIES: 30S ribosomal protein S4
chromosome	NZ_CP066047.1	126473	126862	-		rpsK	I6I23_RS00655	WP_001029758.1	129	MULTISPECIES: 30S ribosomal protein S11
chromosome	NZ_CP066047.1	126879	127235	-		rpsM	I6I23_RS00660	WP_000090780.1	118	MULTISPECIES: 30S ribosomal protein S13
chromosome	NZ_CP066047.1	127382	127498	-		rpmJ	I6I23_RS00665	WP_000868187.1	38	MULTISPECIES: 50S ribosomal protein L36
chromosome	NZ_CP066047.1	127530	128861	-		secY	I6I23_RS00670	WP_001118864.1	443	MULTISPECIES: preprotein translocase subunit SecY
chromosome	NZ_CP066047.1	128869	129303	-		rplO	I6I23_RS00675	WP_001238917.1	144	MULTISPECIES: 50S ribosomal protein L15
chromosome	NZ_CP066047.1	129307	129486	-		rpmD	I6I23_RS00680	WP_001140434.1	59	MULTISPECIES: 50S ribosomal protein L30
chromosome	NZ_CP066047.1	129490	129993	-		rpsE	I6I23_RS00685	WP_000940121.1	167	MULTISPECIES: 30S ribosomal protein S5
chromosome	NZ_CP066047.1	130008	130361	-		rplR	I6I23_RS00690	WP_000358956.1	117	MULTISPECIES: 50S ribosomal protein L18
chromosome	NZ_CP066047.1	130371	130904	-		rplF	I6I23_RS00695	WP_000091939.1	177	MULTISPECIES: 50S ribosomal protein L6
chromosome	NZ_CP066047.1	130917	131309	-		rpsH	I6I23_RS00700	WP_000062611.1	130	MULTISPECIES: 30S ribosomal protein S8
chromosome	NZ_CP066047.1	131343	131648	-		rpsN	I6I23_RS00705	WP_001118932.1	101	MULTISPECIES: 30S ribosomal protein S14
chromosome	NZ_CP066047.1	131663	132202	-		rplE	I6I23_RS00710	WP_001096206.1	179	MULTISPECIES: 50S ribosomal protein L5
chromosome	NZ_CP066047.1	132217	132531	-		rplX	I6I23_RS00715	WP_000729185.1	104	MULTISPECIES: 50S ribosomal protein L24
chromosome	NZ_CP066047.1	132542	132913	-		rplN	I6I23_RS00720	WP_000613954.1	123	MULTISPECIES: 50S ribosomal protein L14
chromosome	NZ_CP066047.1	133077	133331	-		rpsQ	I6I23_RS00725	WP_000130101.1	84	MULTISPECIES: 30S ribosomal protein S17
chromosome	NZ_CP066047.1	133331	133522	-		rpmC	I6I23_RS00730	WP_000644742.1	63	MULTISPECIES: 50S ribosomal protein L29
chromosome	NZ_CP066047.1	133522	133932	-		rplP	I6I23_RS00735	WP_000941208.1	136	MULTISPECIES: 50S ribosomal protein L16
chromosome	NZ_CP066047.1	133945	134646	-		rpsC	I6I23_RS00740	WP_000529945.1	233	MULTISPECIES: 30S ribosomal protein S3
chromosome	NZ_CP066047.1	134664	134996	-		rplV	I6I23_RS00745	WP_000447529.1	110	MULTISPECIES: 50S ribosomal protein L22
chromosome	NZ_CP066047.1	135011	135289	-		rpsS	I6I23_RS00750	WP_001138115.1	92	MULTISPECIES: 30S ribosomal protein S19
chromosome	NZ_CP066047.1	135306	136127	-		rplB	I6I23_RS00755	WP_000301869.1	273	MULTISPECIES: 50S ribosomal protein L2
chromosome	NZ_CP066047.1	136145	136447	-		rplW	I6I23_RS00760	WP_000617546.1	100	MULTISPECIES: 50S ribosomal protein L23
chromosome	NZ_CP066047.1	136444	137049	-		rplD	I6I23_RS00765	WP_000424395.1	201	MULTISPECIES: 50S ribosomal protein L4
chromosome	NZ_CP066047.1	137060	137689	-		rplC	I6I23_RS00770	WP_000579838.1	209	MULTISPECIES: 50S ribosomal protein L3
chromosome	NZ_CP066047.1	137722	138033	-		rpsJ	I6I23_RS00775	WP_001181005.1	103	MULTISPECIES: 30S ribosomal protein S10
chromosome	NZ_CP066047.1	138413	138880	+		hopD	I6I23_RS00780	WP_000495848.1	155	MULTISPECIES: A24 family peptidase
chromosome	NZ_CP066047.1	138877	139353	-		bfr	I6I23_RS00785	WP_000675530.1	158	MULTISPECIES: bacterioferritin
chromosome	NZ_CP066047.1	139426	139620	-		bfd	I6I23_RS00790	WP_000289082.1	64	MULTISPECIES: bacterioferritin-associated ferredoxin
chromosome	NZ_CP066047.1	139805	140989	-		tuf	I6I23_RS00795	WP_000031748.1	394	MULTISPECIES: elongation factor Tu
chromosome	NZ_CP066047.1	141061	143175	-		fusA	I6I23_RS00800	WP_000124693.1	704	MULTISPECIES: elongation factor G
chromosome	NZ_CP066047.1	143272	143742	-		rpsG	I6I23_RS00805	WP_001138043.1	156	MULTISPECIES: 30S ribosomal protein S7
chromosome	NZ_CP066047.1	143838	144212	-		rpsL	I6I23_RS00810	WP_000246815.1	124	MULTISPECIES: 30S ribosomal protein S12
chromosome	NZ_CP066047.1	144338	144625	-		tusB	I6I23_RS00815	WP_000903399.1	95	MULTISPECIES: sulfurtransferase complex subunit TusB
chromosome	NZ_CP066047.1	144633	144989	-		tusC	I6I23_RS00820	WP_000820705.1	118	MULTISPECIES: sulfurtransferase complex subunit TusC
chromosome	NZ_CP066047.1	144989	145375	-		tusD	I6I23_RS00825	WP_001268011.1	128	MULTISPECIES: sulfurtransferase complex subunit TusD
chromosome	NZ_CP066047.1	145375	146097	-			I6I23_RS00830	WP_000091471.1	240	MULTISPECIES: transcriptional regulator
chromosome	NZ_CP066047.1	146373	147191	-		fkpA	I6I23_RS00835	WP_000838225.1	272	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase
chromosome	NZ_CP066047.1	147411	147629	+			I6I23_RS00840	WP_001152701.1	72	MULTISPECIES: protein SlyX
chromosome	NZ_CP066047.1	147818	148408	-		slyD	I6I23_RS00845	WP_000861341.1	196	MULTISPECIES: peptidylprolyl isomerase
chromosome	NZ_CP066047.1	148503	148703	-			I6I23_RS00850	WP_001007735.1	66	MULTISPECIES: YheV family putative metal-binding protein
chromosome	NZ_CP066047.1	148713	150518	-		kefB	I6I23_RS00855	WP_000398135.1	601	MULTISPECIES: glutathione-regulated potassium-efflux system protein KefB
chromosome	NZ_CP066047.1	150518	151069	-		kefG	I6I23_RS00860	WP_000081820.1	183	MULTISPECIES: glutathione-regulated potassium-efflux system ancillary protein KefG
chromosome	NZ_CP066047.1	151335	153242	+			I6I23_RS00865	WP_000634748.1	635	MULTISPECIES: ABC transporter ATP-binding protein
chromosome	NZ_CP066047.1	153405	153626	+			I6I23_RS00870	WP_001054040.1	73	MULTISPECIES: hypothetical protein
chromosome	NZ_CP066047.1	153628	153939	-			I6I23_RS00875	WP_000047691.1	103	MULTISPECIES: monooxygenase
chromosome	NZ_CP066047.1	154137	155204	+			I6I23_RS00880	WP_001214115.1	355	MULTISPECIES: hydrolase
chromosome	NZ_CP066047.1	155201	155419	+			I6I23_RS00885	WP_000586567.1	72	MULTISPECIES: YheU family protein
chromosome	NZ_CP066047.1	155470	156339	+			I6I23_RS00890	WP_001274690.1	289	MULTISPECIES: phosphoribulokinase
chromosome	NZ_CP066047.1	156435	156839	-			I6I23_RS00895	WP_001148919.1	134	MULTISPECIES: OsmC family protein
chromosome	NZ_CP066047.1	157147	157779	+		crp	I6I23_RS00900	WP_000242758.1	210	MULTISPECIES: cAMP-activated global transcriptional regulator CRP
chromosome	NZ_CP066047.1	157828	159915	+			I6I23_RS00905	WP_000269312.1	695	MULTISPECIES: FUSC family protein
chromosome	NZ_CP066047.1	159958	161175	-			I6I23_RS00910	WP_000190037.1	405	MULTISPECIES: aspartate aminotransferase family protein
chromosome	NZ_CP066047.1	161261	161824	-		pabA	I6I23_RS00915	WP_000601880.1	187	MULTISPECIES: aminodeoxychorismate synthase component 2
chromosome	NZ_CP066047.1	161856	162458	-			I6I23_RS00920	WP_001280665.1	200	MULTISPECIES: putative adenosine monophosphate-protein transferase Fic
chromosome	NZ_CP066047.1	162448	162615	-			I6I23_RS00925	WP_001519136.1	55	MULTISPECIES: YhfG family protein
chromosome	NZ_CP066047.1	162724	163296	-		ppiA	I6I23_RS00930	WP_000920480.1	190	MULTISPECIES: peptidylprolyl isomerase A
chromosome	NZ_CP066047.1	163573	164754	+		tsgA	I6I23_RS00935	WP_000185217.1	393	MULTISPECIES: MFS transporter TsgA
chromosome	NZ_CP066047.1	165017	167560	+		nirB	I6I23_RS00940	WP_000049249.1	847	MULTISPECIES: NADPH-nitrite reductase large subunit
chromosome	NZ_CP066047.1	167557	167883	+		nirD	I6I23_RS00945	WP_000084813.1	108	MULTISPECIES: nitrite reductase small subunit NirD
chromosome	NZ_CP066047.1	168079	168888	+		nirC	I6I23_RS00950	WP_000493576.1	269	MULTISPECIES: nitrite transporter NirC
chromosome	NZ_CP066047.1	168900	170273	+		cobA	I6I23_RS00955	WP_000349897.1	457	MULTISPECIES: siroheme synthase CysG
chromosome	NZ_CP066047.1	170602	176382	+		bigA	I6I23_RS00960	WP_012543403.1	1926	MULTISPECIES: autotransporter adhesin BigA
chromosome	NZ_CP066047.1	176575	176745	+			I6I23_RS00965	WP_000472323.1	56	MULTISPECIES: YhfL family protein
chromosome	NZ_CP066047.1	176890	177894	-		trpS	I6I23_RS00970	WP_000165562.1	334	MULTISPECIES: tryptophan--tRNA ligase
chromosome	NZ_CP066047.1	177887	178645	-		gph	I6I23_RS00975	WP_000359649.1	252	MULTISPECIES: phosphoglycolate phosphatase
chromosome	NZ_CP066047.1	178638	179315	-		rpe	I6I23_RS00980	WP_000816284.1	225	MULTISPECIES: ribulose-phosphate 3-epimerase
chromosome	NZ_CP066047.1	179333	180169	-		dam	I6I23_RS00985	WP_000742132.1	278	MULTISPECIES: adenine-specific DNA-methyltransferase
chromosome	NZ_CP066047.1	180350	181627	-		damX	I6I23_RS00990	WP_000343147.1	425	MULTISPECIES: cell division protein DamX
chromosome	NZ_CP066047.1	181725	182813	-		aroB	I6I23_RS00995	WP_000439826.1	362	MULTISPECIES: 3-dehydroquinate synthase
