#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP053581.1	23965	25434	-		rhaB	HPG92_RS00765	WP_079807531.1	489	rhamnulokinase
chromosome	NZ_CP053581.1	25758	26570	+		rhaS	HPG92_RS00770	WP_171774068.1	270	HTH-type transcriptional activator RhaS
chromosome	NZ_CP053581.1	27593	28597	-		rhaT	HPG92_RS00780	WP_171774069.1	334	L-rhamnose/proton symporter RhaT
chromosome	NZ_CP053581.1	28729	29349	+		sodA	HPG92_RS00785	WP_000122642.1	206	superoxide dismutase
chromosome	NZ_CP053581.1	29933	30334	-			HPG92_RS00795	WP_139387100.1	133	dihydrodipicolinate synthase family protein
chromosome	NZ_CP053581.1	30486	31160	+		yiiM	HPG92_RS00800	WP_001270787.1	224	6-N-hydroxylaminopurine resistance protein
chromosome	NZ_CP053581.1	31194	32567	-		cpxA	HPG92_RS00805	WP_000580433.1	457	envelope stress sensor histidine kinase CpxA
chromosome	NZ_CP053581.1	32564	33262	-		cpxR	HPG92_RS00810	WP_001033731.1	232	MULTISPECIES: envelope stress response regulator transcription factor CpxR
chromosome	NZ_CP053581.1	33413	33913	+		cpxP	HPG92_RS00815	WP_001233471.1	166	cell-envelope stress modulator CpxP
chromosome	NZ_CP053581.1	34397	34651	-			HPG92_RS00825	WP_079812501.1	84	integrase
chromosome	NZ_CP053581.1	35881	36306	+			HPG92_RS00830	WP_023994122.1	141	CaiF/GrlA family transcriptional regulator
chromosome	NZ_CP053581.1	36303	37022	+			HPG92_RS00835	WP_171774070.1	239	transcriptional regulator
chromosome	NZ_CP053581.1	37588	38738	-			HPG92_RS00840	WP_171774071.1	383	IS3 family transposase
chromosome	NZ_CP053581.1	38783	39262	-			HPG92_RS00845	WP_171774072.1	159	hypothetical protein
chromosome	NZ_CP053581.1	39677	39949	+			HPG92_RS00850	WP_171774073.1	90	hypothetical protein
chromosome	NZ_CP053581.1	40170	40622	+			HPG92_RS00855	WP_167668519.1	150	HlyD family secretion protein
chromosome	NZ_CP053581.1	40625	41428	+			HPG92_RS00860	WP_001664857.1	267	peptidase C39
chromosome	NZ_CP053581.1	43061	43840	+			HPG92_RS00870	WP_171774074.1	259	ATP-binding cassette domain-containing protein
chromosome	NZ_CP053581.1	44315	45514	-			HPG92_RS00875	WP_171774075.1	399	IS4 family transposase
chromosome	NZ_CP053581.1	45873	46034	+			HPG92_RS00880	WP_001664859.1	53	hypothetical protein
chromosome	NZ_CP053581.1	47462	47824	+			HPG92_RS00885	WP_000446778.1	120	hypothetical protein
chromosome	NZ_CP053581.1	47953	48390	+			HPG92_RS00890	WP_000744305.1	145	MULTISPECIES: CaiF/GrlA family transcriptional regulator
chromosome	NZ_CP053581.1	48888	49367	+			HPG92_RS00895	WP_171774076.1	159	hypothetical protein
chromosome	NZ_CP053581.1	49517	49732	+			HPG92_RS00900	WP_171774077.1	71	hypothetical protein
chromosome	NZ_CP053581.1	49723	49914	+			HPG92_RS00905	WP_171774078.1	63	hypothetical protein
chromosome	NZ_CP053581.1	50148	50294	+			HPG92_RS00910	WP_170884964.1	48	hypothetical protein
chromosome	NZ_CP053581.1	50551	52509	+			HPG92_RS00915	WP_171774079.1	652	autotransporter-associated beta strand repeat-containing protein
chromosome	NZ_CP053581.1	52512	54662	+			HPG92_RS00920	WP_171774080.1	716	autotransporter outer membrane beta-barrel domain-containing protein
chromosome	NZ_CP053581.1	54779	55531	+			HPG92_RS00925	WP_171774081.1	250	EAL domain-containing protein
chromosome	NZ_CP053581.1	55838	56937	+			HPG92_RS00930	WP_171774082.1	366	IS3 family transposase
chromosome	NZ_CP053581.1	57330	57620	+			HPG92_RS00935	WP_023186210.1	96	hypothetical protein
chromosome	NZ_CP053581.1	58905	60263	+			HPG92_RS00950	WP_171774083.1	452	IS1182 family transposase
chromosome	NZ_CP053581.1	60885	61637	+			HPG92_RS00955	WP_114050261.1	250	peptide transporter
chromosome	NZ_CP053581.1	61996	62898	+		fieF	HPG92_RS00960	WP_171774084.1	300	CDF family cation-efflux transporter FieF
chromosome	NZ_CP053581.1	63083	64045	+		pfkA	HPG92_RS00965	WP_000591793.1	320	MULTISPECIES: 6-phosphofructokinase
chromosome	NZ_CP053581.1	64249	65238	+			HPG92_RS00970	WP_171774085.1	329	sulfate ABC transporter substrate-binding protein
chromosome	NZ_CP053581.1	65339	66088	+			HPG92_RS00975	WP_171774086.1	249	CDP-diacylglycerol diphosphatase
chromosome	NZ_CP053581.1	66162	67466	+			HPG92_RS00980	WP_171774087.1	434	anion permease
chromosome	NZ_CP053581.1	67580	69052	+			HPG92_RS00985	WP_171774088.1	490	DASS family sodium-coupled anion symporter
chromosome	NZ_CP053581.1	69094	69861	-		tpiA	HPG92_RS00990	WP_171774089.1	255	triose-phosphate isomerase
chromosome	NZ_CP053581.1	69974	70570	-			HPG92_RS00995	WP_079804285.1	198	YiiQ family protein
chromosome	NZ_CP053581.1	70671	71099	+			HPG92_RS01000	WP_000155237.1	142	MULTISPECIES: DUF805 domain-containing protein
chromosome	NZ_CP053581.1	71194	71940	-		fpr	HPG92_RS01005	WP_171774090.1	248	ferredoxin--NADP(+) reductase
chromosome	NZ_CP053581.1	72037	73047	-		glpX	HPG92_RS01010	WP_171774091.1	336	class II fructose-bisphosphatase
chromosome	NZ_CP053581.1	73159	74667	-		glpK	HPG92_RS01015	WP_000136809.1	502	MULTISPECIES: glycerol kinase GlpK
chromosome	NZ_CP053581.1	74688	75533	-			HPG92_RS01020	WP_000084285.1	281	MULTISPECIES: aquaporin
chromosome	NZ_CP053581.1	75932	76171	+		zapB	HPG92_RS01025	WP_000051370.1	79	MULTISPECIES: septal ring assembly protein ZapB
chromosome	NZ_CP053581.1	76393	76878	-		rraA	HPG92_RS01030	WP_000872918.1	161	MULTISPECIES: ribonuclease E activity regulator RraA
chromosome	NZ_CP053581.1	76971	77900	-		menA	HPG92_RS01035	WP_000139639.1	309	"MULTISPECIES: 1,4-dihydroxy-2-naphthoate polyprenyltransferase"
chromosome	NZ_CP053581.1	77967	79298	-		hslU	HPG92_RS01040	WP_001293360.1	443	MULTISPECIES: HslU--HslV peptidase ATPase subunit
chromosome	NZ_CP053581.1	79308	79838	-		hslV	HPG92_RS01045	WP_000208241.1	176	MULTISPECIES: ATP-dependent protease subunit HslV
chromosome	NZ_CP053581.1	79930	80925	-		ftsN	HPG92_RS01050	WP_171774092.1	331	cell division protein FtsN
chromosome	NZ_CP053581.1	81019	82044	-		cytR	HPG92_RS01055	WP_171774093.1	341	DNA-binding transcriptional regulator CytR
chromosome	NZ_CP053581.1	82199	84397	-		priA	HPG92_RS01060	WP_171774094.1	732	primosomal protein N\\'
chromosome	NZ_CP053581.1	84601	84813	+		rpmE	HPG92_RS01065	WP_000715284.1	70	MULTISPECIES: 50S ribosomal protein L31
chromosome	NZ_CP053581.1	85150	85830	+			HPG92_RS01070	WP_171774095.1	226	hypothetical protein
chromosome	NZ_CP053581.1	85917	87341	+			HPG92_RS01075	WP_171774096.1	474	MFS transporter
chromosome	NZ_CP053581.1	87486	87803	-		metJ	HPG92_RS01080	WP_000852811.1	105	MULTISPECIES: met regulon transcriptional regulator MetJ
chromosome	NZ_CP053581.1	88068	89228	+		metB	HPG92_RS01085	WP_000197219.1	386	cystathionine gamma-synthase
chromosome	NZ_CP053581.1	89231	91663	+			HPG92_RS01090	WP_171774097.1	810	bifunctional aspartate kinase/homoserine dehydrogenase II
chromosome	NZ_CP053581.1	91755	92840	-			HPG92_RS01095	WP_171774098.1	361	cytoplasmic protein
chromosome	NZ_CP053581.1	92975	94531	+			HPG92_RS01100	WP_171774099.1	518	5\\'-nucleotidase C-terminal domain-containing protein
chromosome	NZ_CP053581.1	94726	95616	+		metF	HPG92_RS01105	WP_171774100.1	296	methylenetetrahydrofolate reductase
chromosome	NZ_CP053581.1	95781	97961	+		katG	HPG92_RS01110	WP_045343472.1	726	catalase/peroxidase HPI
chromosome	NZ_CP053581.1	98019	98642	-			HPG92_RS01115	WP_171774101.1	207	DUF1287 domain-containing protein
chromosome	NZ_CP053581.1	98901	100004	-			HPG92_RS01120	WP_171774102.1	367	glycerol dehydrogenase
chromosome	NZ_CP053581.1	100016	100678	-		fsa	HPG92_RS01125	WP_023186196.1	220	fructose-6-phosphate aldolase
chromosome	NZ_CP053581.1	100920	101771	-			HPG92_RS01130	WP_171774103.1	283	helix-turn-helix domain-containing protein
chromosome	NZ_CP053581.1	101932	103665	-			HPG92_RS01135	WP_171774104.1	577	phosphoethanolamine transferase CptA
chromosome	NZ_CP053581.1	103876	106527	-		ppc	HPG92_RS01140	WP_171774105.1	883	phosphoenolpyruvate carboxylase
chromosome	NZ_CP053581.1	106919	108070	-		argE	HPG92_RS01145	WP_171774106.1	383	acetylornithine deacetylase
chromosome	NZ_CP053581.1	108159	109163	+		argC	HPG92_RS01150	WP_171774107.1	334	N-acetyl-gamma-glutamyl-phosphate reductase
chromosome	NZ_CP053581.1	109171	109947	+		argB	HPG92_RS01155	WP_171774108.1	258	acetylglutamate kinase
chromosome	NZ_CP053581.1	110065	111441	+		argH	HPG92_RS01160	WP_171774109.1	458	argininosuccinate lyase
chromosome	NZ_CP053581.1	111725	112642	+		oxyR	HPG92_RS01165	WP_001025925.1	305	DNA-binding transcriptional regulator OxyR
chromosome	NZ_CP053581.1	112625	114025	-		sthA	HPG92_RS01170	WP_171774110.1	466	Si-specific NAD(P)(+) transhydrogenase
chromosome	NZ_CP053581.1	114224	114859	+		fabR	HPG92_RS01175	WP_000971960.1	211	HTH-type transcriptional repressor FabR
chromosome	NZ_CP053581.1	114875	115234	+			HPG92_RS01180	WP_000813838.1	119	MULTISPECIES: YijD family membrane protein
chromosome	NZ_CP053581.1	115281	116381	-		trmA	HPG92_RS01185	WP_171774111.1	366	tRNA (uridine(54)-C5)-methyltransferase TrmA
chromosome	NZ_CP053581.1	116774	118654	+		btuB	HPG92_RS01190	WP_171774112.1	626	TonB-dependent vitamin B12 receptor BtuB
chromosome	NZ_CP053581.1	118599	119450	+		murI	HPG92_RS01195	WP_000201804.1	283	MULTISPECIES: glutamate racemase
chromosome	NZ_CP053581.1	125392	126420	+		murB	HPG92_RS01220	WP_171774113.1	342	UDP-N-acetylmuramate dehydrogenase
chromosome	NZ_CP053581.1	126417	127379	+		birA	HPG92_RS01225	WP_079962814.1	320	bifunctional biotin-
chromosome	NZ_CP053581.1	127414	128364	-		coaA	HPG92_RS01230	WP_000023068.1	316	MULTISPECIES: type I pantothenate kinase
chromosome	NZ_CP053581.1	128573	128746	-			HPG92_RS01235	WP_001621476.1	57	MULTISPECIES: hypothetical protein
chromosome	NZ_CP053581.1	129323	130507	+		tuf	HPG92_RS01260	WP_000031748.1	394	MULTISPECIES: elongation factor Tu
chromosome	NZ_CP053581.1	130737	131120	+		secE	HPG92_RS01265	WP_001275691.1	127	MULTISPECIES: preprotein translocase subunit SecE
chromosome	NZ_CP053581.1	131122	131667	+		nusG	HPG92_RS01270	WP_001287521.1	181	MULTISPECIES: transcription termination/antitermination protein NusG
chromosome	NZ_CP053581.1	131825	132253	+		rplK	HPG92_RS01275	WP_001085925.1	142	MULTISPECIES: 50S ribosomal protein L11
chromosome	NZ_CP053581.1	132257	132961	+		rplA	HPG92_RS01280	WP_171774114.1	234	50S ribosomal protein L1
chromosome	NZ_CP053581.1	133377	133874	+		rplJ	HPG92_RS01285	WP_001207203.1	165	MULTISPECIES: 50S ribosomal protein L10
chromosome	NZ_CP053581.1	133941	134306	+		rplL	HPG92_RS01290	WP_000028882.1	121	MULTISPECIES: 50S ribosomal protein L7/L12
chromosome	NZ_CP053581.1	134624	138652	+		rpoB	HPG92_RS01295	WP_079976173.1	1342	DNA-directed RNA polymerase subunit beta
chromosome	NZ_CP053581.1	138729	142952	+		rpoC	HPG92_RS01300	WP_023194524.1	1407	DNA-directed RNA polymerase subunit beta\\'
chromosome	NZ_CP053581.1	143114	143350	+			HPG92_RS01305	WP_001664893.1	78	hypothetical protein
chromosome	NZ_CP053581.1	143352	143759	+			HPG92_RS01310	WP_001664894.1	135	sel1 repeat family protein
chromosome	NZ_CP053581.1	143971	144285	-			HPG92_RS01315	WP_000391738.1	104	PTS lactose/cellobiose transporter subunit IIA
chromosome	NZ_CP053581.1	145000	146133	-		thiH	HPG92_RS01325	WP_171774115.1	377	2-iminoacetate synthase ThiH
chromosome	NZ_CP053581.1	146130	146900	-		thiG	HPG92_RS01330	WP_171774116.1	256	thiazole synthase
chromosome	NZ_CP053581.1	146902	147102	-		thiS	HPG92_RS01335	WP_171774117.1	66	sulfur carrier protein ThiS
chromosome	NZ_CP053581.1	147083	147841	-			HPG92_RS01340	WP_171774118.1	252	molybdopterin-synthase adenylyltransferase MoeB
chromosome	NZ_CP053581.1	147834	148469	-		thiE	HPG92_RS01345	WP_171774119.1	211	thiamine phosphate synthase
chromosome	NZ_CP053581.1	148469	150367	-		thiC	HPG92_RS01350	WP_171774120.1	632	phosphomethylpyrimidine synthase ThiC
chromosome	NZ_CP053581.1	150611	151099	-		rsd	HPG92_RS01355	WP_171774121.1	162	sigma D regulator
chromosome	NZ_CP053581.1	151195	151968	+		nudC	HPG92_RS01360	WP_171774122.1	257	NAD(+) diphosphatase
chromosome	NZ_CP053581.1	152189	153253	+		hemE	HPG92_RS01365	WP_171774123.1	354	uroporphyrinogen decarboxylase
chromosome	NZ_CP053581.1	153263	153934	+		nfi	HPG92_RS01370	WP_171774124.1	223	deoxyribonuclease V
chromosome	NZ_CP053581.1	153976	154566	+			HPG92_RS01375	WP_000940092.1	196	MULTISPECIES: YjaG family protein
chromosome	NZ_CP053581.1	154752	155024	+		hupA	HPG92_RS01380	WP_001044509.1	90	MULTISPECIES: DNA-binding protein HU-alpha
chromosome	NZ_CP053581.1	155036	155728	+			HPG92_RS01385	WP_171774125.1	230	DUF1481 domain-containing protein
chromosome	NZ_CP053581.1	155770	156225	-		zraP	HPG92_RS01390	WP_171774126.1	151	zinc resistance sensor/chaperone ZraP
chromosome	NZ_CP053581.1	156479	157876	+		zraS	HPG92_RS01395	WP_171774127.1	465	two-component system sensor histidine kinase ZraS
chromosome	NZ_CP053581.1	157882	159207	+		zraR	HPG92_RS01400	WP_171774128.1	441	sigma-54-dependent response regulator transcription factor ZraR
chromosome	NZ_CP053581.1	159204	160493	-		purD	HPG92_RS01405	WP_171774129.1	429	phosphoribosylamine--glycine ligase
chromosome	NZ_CP053581.1	168455	169813	-			HPG92_RS01435	WP_171774130.1	452	IS1182 family transposase
chromosome	NZ_CP053581.1	169981	170418	-			HPG92_RS01440	WP_171774131.1	145	acetyltransferase
chromosome	NZ_CP053581.1	170575	171504	+		metA	HPG92_RS01445	WP_001122763.1	309	MULTISPECIES: homoserine O-succinyltransferase
chromosome	NZ_CP053581.1	171773	173374	+		aceB	HPG92_RS01450	WP_171776058.1	533	malate synthase A
chromosome	NZ_CP053581.1	173406	174710	+		aceA	HPG92_RS01455	WP_171774132.1	434	isocitrate lyase
chromosome	NZ_CP053581.1	174810	176561	+		aceK	HPG92_RS01460	WP_171774133.1	583	bifunctional isocitrate dehydrogenase kinase/phosphatase
chromosome	NZ_CP053581.1	176525	176932	-			HPG92_RS01465	WP_010989091.1	135	MULTISPECIES: ASCH domain-containing protein
chromosome	NZ_CP053581.1	176943	177767	-		iclR	HPG92_RS01470	WP_000226430.1	274	MULTISPECIES: glyoxylate bypass operon transcriptional repressor IclR
chromosome	NZ_CP053581.1	177816	177980	-			HPG92_RS01475	WP_153648980.1	54	hypothetical protein
chromosome	NZ_CP053581.1	178059	181742	+		metH	HPG92_RS01480	WP_171774134.1	1227	methionine synthase
chromosome	NZ_CP053581.1	182009	183640	+			HPG92_RS01485	WP_171774135.1	543	Na/Pi cotransporter family protein
chromosome	NZ_CP053581.1	183713	184402	-		pepE	HPG92_RS01490	WP_079807755.1	229	dipeptidase PepE
chromosome	NZ_CP053581.1	184474	184575	+			HPG92_RS01495	WP_001541281.1	33	MULTISPECIES: hypothetical protein
chromosome	NZ_CP053581.1	184610	185149	+			HPG92_RS01500	WP_001096724.1	179	MULTISPECIES: DUF2058 domain-containing protein
chromosome	NZ_CP053581.1	185196	186065	+		rluF	HPG92_RS01505	WP_171774136.1	289	23S rRNA pseudouridine(2604) synthase RluF
chromosome	NZ_CP053581.1	186062	186334	-			HPG92_RS01510	WP_002954922.1	90	DUF3811 domain-containing protein
chromosome	NZ_CP053581.1	186438	187787	-		lysC	HPG92_RS01515	WP_171774137.1	449	lysine-sensitive aspartokinase 3
chromosome	NZ_CP053581.1	188088	189737	+		pgi	HPG92_RS01520	WP_000790022.1	549	glucose-6-phosphate isomerase
chromosome	NZ_CP053581.1	190180	190422	+			HPG92_RS01525	WP_171776059.1	80	hypothetical protein
chromosome	NZ_CP053581.1	190486	191124	+			HPG92_RS01530	WP_216661588.1	212	YjbF family lipoprotein
chromosome	NZ_CP053581.1	191121	191858	+			HPG92_RS01535	WP_079803431.1	245	capsule biosynthesis GfcC family protein
chromosome	NZ_CP053581.1	191858	193954	+			HPG92_RS01540	WP_000750800.1	698	MULTISPECIES: YjbH domain-containing protein
chromosome	NZ_CP053581.1	194097	194507	+		psiE	HPG92_RS01545	WP_023186295.1	136	phosphate-starvation-inducible protein PsiE
chromosome	NZ_CP053581.1	194553	196028	-		xylE	HPG92_RS01550	WP_171774139.1	491	D-xylose transporter XylE
chromosome	NZ_CP053581.1	196372	197262	-		malG	HPG92_RS01555	WP_001252081.1	296	MULTISPECIES: maltose ABC transporter permease MalG
chromosome	NZ_CP053581.1	197277	198821	-		malF	HPG92_RS01560	WP_171774140.1	514	maltose ABC transporter permease MalF
chromosome	NZ_CP053581.1	198953	200143	-		malE	HPG92_RS01565	WP_000695415.1	396	MULTISPECIES: maltose/maltodextrin ABC transporter substrate-binding protein MalE
chromosome	NZ_CP053581.1	200505	201614	+		malK	HPG92_RS01570	WP_079803435.1	369	maltose/maltodextrin ABC transporter ATP-binding protein MalK
chromosome	NZ_CP053581.1	201717	203072	+			HPG92_RS01575	WP_171774141.1	451	maltoporin LamB
chromosome	NZ_CP053581.1	203236	204153	+		malM	HPG92_RS01580	WP_171774142.1	305	maltose operon protein MalM
chromosome	NZ_CP053581.1	204333	204830	+		ubiC	HPG92_RS01585	WP_000019224.1	165	chorismate lyase
chromosome	NZ_CP053581.1	204844	205716	+		ubiA	HPG92_RS01590	WP_000455245.1	290	4-hydroxybenzoate octaprenyltransferase
chromosome	NZ_CP053581.1	205814	208234	-		plsB	HPG92_RS01595	WP_171774143.1	806	glycerol-3-phosphate 1-O-acyltransferase PlsB
chromosome	NZ_CP053581.1	208405	208773	+			HPG92_RS01600	WP_000002900.1	122	MULTISPECIES: diacylglycerol kinase
chromosome	NZ_CP053581.1	208882	209490	+		lexA	HPG92_RS01605	WP_000646079.1	202	MULTISPECIES: transcriptional repressor LexA
chromosome	NZ_CP053581.1	209664	210989	+		dinF	HPG92_RS01610	WP_171774144.1	441	MATE family efflux transporter DinF
chromosome	NZ_CP053581.1	211121	211330	+			HPG92_RS01620	WP_001030592.1	69	MULTISPECIES: CsbD family protein
chromosome	NZ_CP053581.1	211429	211944	-		zur	HPG92_RS01625	WP_171774145.1	171	zinc uptake transcriptional repressor Zur
chromosome	NZ_CP053581.1	213937	215007	+			HPG92_RS01635	WP_171774146.1	356	alcohol dehydrogenase catalytic domain-containing protein
chromosome	NZ_CP053581.1	215391	216428	+		dusA	HPG92_RS01640	WP_171776060.1	345	tRNA dihydrouridine(20/20a) synthase DusA
chromosome	NZ_CP053581.1	216596	216838	+		pspG	HPG92_RS01645	WP_000891415.1	80	envelope stress response protein PspG
chromosome	NZ_CP053581.1	217012	217995	-			HPG92_RS01650	WP_080162408.1	327	quinone oxidoreductase
chromosome	NZ_CP053581.1	218060	219475	+		dnaB	HPG92_RS01655	WP_000918353.1	471	MULTISPECIES: replicative DNA helicase
chromosome	NZ_CP053581.1	219507	220586	+		alr	HPG92_RS01660	WP_171774147.1	359	alanine racemase
chromosome	NZ_CP053581.1	220772	221965	+		tyrB	HPG92_RS01665	WP_171774148.1	397	aromatic amino acid transaminase
chromosome	NZ_CP053581.1	222152	222865	+		aphA	HPG92_RS01670	WP_000724436.1	237	MULTISPECIES: acid phosphatase AphA
chromosome	NZ_CP053581.1	222994	223410	+			HPG92_RS01675	WP_000270392.1	138	MULTISPECIES: secondary thiamine-phosphate synthase enzyme YjbQ
chromosome	NZ_CP053581.1	223413	223769	+			HPG92_RS01680	WP_000155665.1	118	MULTISPECIES: MmcQ/YjbR family DNA-binding protein
chromosome	NZ_CP053581.1	223770	224108	-			HPG92_RS01685	WP_080085385.1	112	hypothetical protein
chromosome	NZ_CP053581.1	224095	224550	-			HPG92_RS01690	WP_000432213.1	151	MULTISPECIES: hypothetical protein
chromosome	NZ_CP053581.1	224682	227507	-		uvrA	HPG92_RS01695	WP_000357722.1	941	MULTISPECIES: excinuclease ABC subunit UvrA
chromosome	NZ_CP053581.1	227755	228285	+		ssb1	HPG92_RS01700	WP_000168322.1	176	MULTISPECIES: single-stranded DNA-binding protein SSB1
chromosome	NZ_CP053581.1	229309	229941	+			HPG92_RS01705	WP_000389249.1	210	hypothetical protein
chromosome	NZ_CP053581.1	229938	231326	+			HPG92_RS01710	WP_171774149.1	462	MotA/TolQ/ExbB proton channel family protein
chromosome	NZ_CP053581.1	231316	232635	+			HPG92_RS01715	WP_002954950.1	439	TolC family protein
chromosome	NZ_CP053581.1	232632	233909	+		siiD	HPG92_RS01720	WP_001080577.1	425	SPI-4 type I secretion system protein SiiD
chromosome	NZ_CP053581.1	233926	250599	+			HPG92_RS01725	WP_171774150.1	5557	non-fimbrial adhesin SiiE
chromosome	NZ_CP053581.1	250639	252705	+		siiF	HPG92_RS01730	WP_171774151.1	688	SPI-4 type I secretion system protein SiiF
chromosome	NZ_CP053581.1	252971	253252	-			HPG92_RS01735	WP_000719057.1	93	MULTISPECIES: YjcB family protein
chromosome	NZ_CP053581.1	253839	255416	+			HPG92_RS01740	WP_171774152.1	525	EAL domain-containing protein
chromosome	NZ_CP053581.1	255404	255727	-		soxS	HPG92_RS01745	WP_000019483.1	107	MULTISPECIES: superoxide response transcriptional regulator SoxS
chromosome	NZ_CP053581.1	255814	256272	+		soxR	HPG92_RS01750	WP_000412686.1	152	MULTISPECIES: redox-sensitive transcriptional activator SoxR
chromosome	NZ_CP053581.1	256576	257244	+			HPG92_RS01755	WP_079803463.1	222	glutathione S-transferase
chromosome	NZ_CP053581.1	257592	258941	+		ghxP	HPG92_RS01760	WP_000106900.1	449	guanine/hypoxanthine transporter GhxP
chromosome	NZ_CP053581.1	259091	260737	+			HPG92_RS01765	WP_171774153.1	548	Na+/H+ antiporter
chromosome	NZ_CP053581.1	260779	261663	-			HPG92_RS01770	WP_171774154.1	294	LysR family transcriptional regulator
chromosome	NZ_CP053581.1	261767	262177	+			HPG92_RS01775	WP_000257348.1	136	CidA/LrgA family protein
chromosome	NZ_CP053581.1	262170	262859	+			HPG92_RS01780	WP_001058886.1	229	LrgB family protein
chromosome	NZ_CP053581.1	262898	264547	-		actP	HPG92_RS01785	WP_079803471.1	549	cation/acetate symporter ActP
chromosome	NZ_CP053581.1	264544	264858	-			HPG92_RS01790	WP_171776061.1	104	DUF485 domain-containing protein
chromosome	NZ_CP053581.1	265098	267056	-		acs	HPG92_RS01795	WP_171774155.1	652	acetate--CoA ligase
chromosome	NZ_CP053581.1	267950	269260	+		gltP	HPG92_RS01805	WP_079803473.1	436	glutamate/aspartate:proton symporter GltP
chromosome	NZ_CP053581.1	269312	270001	-			HPG92_RS01810	WP_171774156.1	229	SEL1-like repeat protein
chromosome	NZ_CP053581.1	270178	272325	-		fdhF	HPG92_RS01815	WP_171774157.1	715	formate dehydrogenase subunit alpha
chromosome	NZ_CP053581.1	272505	273965	-			HPG92_RS01820	WP_171776062.1	486	MdtP family multidrug efflux transporter outer membrane subunit
chromosome	NZ_CP053581.1	273959	275983	-		mdtO	HPG92_RS01825	WP_171774158.1	674	multidrug efflux transporter permease subunit MdtO
chromosome	NZ_CP053581.1	275983	277014	-		mdtN	HPG92_RS01830	WP_079803478.1	343	multidrug transporter subunit MdtN
chromosome	NZ_CP053581.1	277034	277315	-			HPG92_RS01835	WP_079803479.1	93	hypothetical protein
chromosome	NZ_CP053581.1	277406	279394	-			HPG92_RS01840	WP_171774159.1	662	MBL fold metallo-hydrolase
chromosome	NZ_CP053581.1	279713	280621	-		lpxO	HPG92_RS01845	WP_171774160.1	302	lipid A hydroxylase LpxO
chromosome	NZ_CP053581.1	281058	281393	-			HPG92_RS01850	WP_000056483.1	111	phnA family protein
chromosome	NZ_CP053581.1	281861	283363	+		proP	HPG92_RS01855	WP_000919714.1	500	glycine betaine/L-proline transporter ProP
