#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP075108.1	153519	154202	-			CIC23_RS00715	WP_000549457.1	227	MULTISPECIES: DUF3251 domain-containing protein
chromosome	NZ_CP075108.1	154690	155052	-			CIC23_RS00720	WP_000665687.1	120	MULTISPECIES: YibL family ribosome-associated protein
chromosome	NZ_CP075108.1	155343	155552	+			CIC23_RS00725	WP_001062558.1	69	MULTISPECIES: hypothetical protein
chromosome	NZ_CP075108.1	155562	156152	-		mtlR	CIC23_RS00730	WP_000193201.1	196	MULTISPECIES: mannitol operon repressor MtlR
chromosome	NZ_CP075108.1	156149	157297	-		mtlD	CIC23_RS00735	WP_023250378.1	382	MULTISPECIES: mannitol-1-phosphate 5-dehydrogenase
chromosome	NZ_CP075108.1	159999	160361	+			CIC23_RS00745	WP_000479642.1	120	MULTISPECIES: DUF3302 domain-containing protein
chromosome	NZ_CP075108.1	160364	161500	+			CIC23_RS00750	WP_000364909.1	378	MULTISPECIES: HlyD family secretion protein
chromosome	NZ_CP075108.1	161598	162206	+			CIC23_RS00755	WP_220541981.1	202	glutathione S-transferase
chromosome	NZ_CP075108.1	162305	163696	+		selA	CIC23_RS00760	WP_023194082.1	463	MULTISPECIES: L-seryl-tRNA(Sec) selenium transferase
chromosome	NZ_CP075108.1	163693	165543	+		selB	CIC23_RS00765	WP_000582390.1	616	MULTISPECIES: selenocysteine-specific translation elongation factor
chromosome	NZ_CP075108.1	165791	166672	-			CIC23_RS00770	WP_001188280.1	293	MULTISPECIES: ROK family protein
chromosome	NZ_CP075108.1	166841	168379	+		aldB	CIC23_RS00775	WP_023261414.1	512	MULTISPECIES: aldehyde dehydrogenase AldB
chromosome	NZ_CP075108.1	168497	170452	-			CIC23_RS00780	WP_052929741.1	651	MULTISPECIES: glycoside hydrolase family 127 protein
chromosome	NZ_CP075108.1	170716	171531	+			CIC23_RS00785	WP_000891816.1	271	MULTISPECIES: helix-turn-helix domain-containing protein
chromosome	NZ_CP075108.1	172271	172744	+			CIC23_RS00800	WP_001078814.1	157	MULTISPECIES: 4Fe-4S dicluster domain-containing protein
chromosome	NZ_CP075108.1	172781	174031	-		avtA	CIC23_RS00805	WP_000144384.1	416	MULTISPECIES: valine--pyruvate transaminase
chromosome	NZ_CP075108.1	174205	176232	-			CIC23_RS00810	WP_023261421.1	675	MULTISPECIES: alpha-amylase
chromosome	NZ_CP075108.1	176548	177372	+			CIC23_RS00815	WP_023261422.1	274	MULTISPECIES: protein bax
chromosome	NZ_CP075108.1	177433	178611	-			CIC23_RS00820	WP_000459824.1	392	MULTISPECIES: XylR family transcriptional regulator
chromosome	NZ_CP075108.1	178974	180296	+		xylA	CIC23_RS00825	WP_001149561.1	440	MULTISPECIES: xylose isomerase
chromosome	NZ_CP075108.1	180396	181850	+		xylB	CIC23_RS00830	WP_000275326.1	484	MULTISPECIES: xylulokinase
chromosome	NZ_CP075108.1	182025	182378	+			CIC23_RS00835	WP_000340935.1	117	MULTISPECIES: YiaA/YiaB family protein
chromosome	NZ_CP075108.1	182401	183396	-			CIC23_RS00840	WP_023261423.1	331	MULTISPECIES: acyltransferase
chromosome	NZ_CP075108.1	183562	183864	+			CIC23_RS00845	WP_000605590.1	100	MULTISPECIES: YsaB family lipoprotein
chromosome	NZ_CP075108.1	184003	184914	+		glyQ	CIC23_RS00850	WP_001168551.1	303	MULTISPECIES: glycine--tRNA ligase subunit alpha
chromosome	NZ_CP075108.1	184924	186993	+		glyS	CIC23_RS00855	WP_001291739.1	689	MULTISPECIES: glycine--tRNA ligase subunit beta
chromosome	NZ_CP075108.1	187590	187781	+			CIC23_RS00860	WP_001541099.1	63	MULTISPECIES: IS3 family transposase
chromosome	NZ_CP075108.1	187953	188420	+			CIC23_RS00865	WP_000702452.1	155	MULTISPECIES: GNAT family N-acetyltransferase
chromosome	NZ_CP075108.1	188598	188885	+			CIC23_RS00870	WP_000965886.1	95	MULTISPECIES: DUF1778 domain-containing protein
chromosome	NZ_CP075108.1	188873	189358	+			CIC23_RS00875	WP_000533909.1	161	MULTISPECIES: GNAT family N-acetyltransferase
chromosome	NZ_CP075108.1	189729	190268	-		cueP	CIC23_RS00880	WP_000047148.1	179	MULTISPECIES: copper-binding periplasmic metallochaperone CueP
chromosome	NZ_CP075108.1	190442	190654	-		cspA	CIC23_RS00885	WP_000014594.1	70	MULTISPECIES: RNA chaperone/antiterminator CspA
chromosome	NZ_CP075108.1	190943	191233	-			CIC23_RS00890	WP_000455790.1	96	MULTISPECIES: HTH-type transcriptional regulator
chromosome	NZ_CP075108.1	191672	192382	+			CIC23_RS00895	WP_000190524.1	236	MULTISPECIES: DUF3053 domain-containing protein
chromosome	NZ_CP075108.1	192432	193406	-		ghrB	CIC23_RS00900	WP_023261694.1	324	MULTISPECIES: glyoxylate/hydroxypyruvate reductase GhrB
chromosome	NZ_CP075108.1	193625	194287	-			CIC23_RS00905	WP_000747548.1	220	MULTISPECIES: OmpA family lipoprotein
chromosome	NZ_CP075108.1	194440	196773	+			CIC23_RS00910	WP_023261695.1	777	MULTISPECIES: molybdopterin guanine dinucleotide-containing S/N-oxide reductase
chromosome	NZ_CP075108.1	196742	197182	-			CIC23_RS00915	WP_000619904.1	146	MULTISPECIES: N-acetyltransferase
chromosome	NZ_CP075108.1	197160	197741	-		tag	CIC23_RS00920	WP_001188418.1	193	MULTISPECIES: DNA-3-methyladenine glycosylase I
chromosome	NZ_CP075108.1	197898	198602	+			CIC23_RS00925	WP_000637062.1	234	MULTISPECIES: autotransporter outer membrane beta-barrel domain-containing protein
chromosome	NZ_CP075108.1	198833	200524	+		eptB	CIC23_RS00930	WP_001269258.1	563	MULTISPECIES: kdo(2)-lipid A phosphoethanolamine 7\\'\\'-transferase
chromosome	NZ_CP075108.1	200867	201874	-			CIC23_RS00945	WP_023261674.1	335	substrate-binding domain-containing protein
chromosome	NZ_CP075108.1	202023	203147	+			CIC23_RS00950	WP_000940825.1	374	MULTISPECIES: aryl-sulfate sulfotransferase
chromosome	NZ_CP075108.1	203205	204530	+			CIC23_RS00955	WP_001136079.1	441	MULTISPECIES: uracil-xanthine permease family protein
chromosome	NZ_CP075108.1	205086	206693	+			CIC23_RS00960	WP_000028047.1	535	MULTISPECIES: ABC transporter substrate-binding protein
chromosome	NZ_CP075108.1	206850	207869	+		dppB	CIC23_RS00965	WP_000938843.1	339	MULTISPECIES: dipeptide ABC transporter permease DppB
chromosome	NZ_CP075108.1	207879	208781	+		dppC	CIC23_RS00970	WP_000084690.1	300	MULTISPECIES: dipeptide ABC transporter permease DppC
chromosome	NZ_CP075108.1	208792	209775	+		dppD	CIC23_RS00975	WP_001196509.1	327	MULTISPECIES: dipeptide ABC transporter ATP-binding protein
chromosome	NZ_CP075108.1	209772	210785	+		dppF	CIC23_RS00980	WP_000103563.1	337	MULTISPECIES: dipeptide ABC transporter ATP-binding subunit DppF
chromosome	NZ_CP075108.1	210886	212184	-			CIC23_RS00985	WP_001150169.1	432	MULTISPECIES: amino acid permease
chromosome	NZ_CP075108.1	212827	212934	+			CIC23_RS00995	WP_001669334.1	35	MULTISPECIES: type I toxin-antitoxin system toxin Ldr family protein
chromosome	NZ_CP075108.1	213016	214695	-		bcsG	CIC23_RS01000	WP_023261675.1	559	cellulose biosynthesis protein BcsG
chromosome	NZ_CP075108.1	214692	214883	-		bcsF	CIC23_RS01005	WP_023261676.1	63	MULTISPECIES: cellulose biosynthesis protein BcsF
chromosome	NZ_CP075108.1	214880	216451	-		bcsE	CIC23_RS01010	WP_023197652.1	523	MULTISPECIES: cellulose biosynthesis protein BcsE
chromosome	NZ_CP075108.1	216696	216899	+			CIC23_RS01015	WP_000282616.1	67	MULTISPECIES: YhjR family protein
