#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP037891.1	1681824	1682936	+		potF	AP074_RS08040	WP_000125769.1	370	MULTISPECIES: spermidine/putrescine ABC transporter substrate-binding protein PotF
chromosome	NZ_CP037891.1	1683024	1684157	+		potG	AP074_RS08045	WP_001000698.1	377	MULTISPECIES: putrescine ABC transporter ATP-binding subunit PotG
chromosome	NZ_CP037891.1	1684167	1685120	+		potH	AP074_RS08050	WP_000105453.1	317	MULTISPECIES: putrescine ABC transporter permease PotH
chromosome	NZ_CP037891.1	1685117	1685962	+		potI	AP074_RS08055	WP_001528847.1	281	MULTISPECIES: putrescine ABC transporter permease PotI
chromosome	NZ_CP037891.1	1686036	1686509	+			AP074_RS08060	WP_001668047.1	157	MULTISPECIES: YbjO family protein
chromosome	NZ_CP037891.1	1686552	1687679	+		rlmC	AP074_RS08065	WP_001623325.1	375	MULTISPECIES: 23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
chromosome	NZ_CP037891.1	1687972	1689315	+			AP074_RS08070	WP_000399318.1	447	MULTISPECIES: PTS sugar transporter subunit IIC
chromosome	NZ_CP037891.1	1689345	1689665	+			AP074_RS08075	WP_000655399.1	106	MULTISPECIES: PTS sugar transporter subunit IIB
chromosome	NZ_CP037891.1	1689675	1691162	+			AP074_RS08080	WP_000644018.1	495	MULTISPECIES: sulfatase
chromosome	NZ_CP037891.1	1691369	1692100	-		artJ	AP074_RS08085	WP_000737538.1	243	MULTISPECIES: ABC transporter substrate-binding protein ArtJ
chromosome	NZ_CP037891.1	1692337	1693005	-		artM	AP074_RS08090	WP_000895393.1	222	MULTISPECIES: arginine ABC transporter permease ArtM
chromosome	NZ_CP037891.1	1693005	1693721	-		artQ	AP074_RS08095	WP_001001677.1	238	MULTISPECIES: arginine ABC transporter permease ArtQ
chromosome	NZ_CP037891.1	1693728	1694459	-		artJ	AP074_RS08100	WP_000756586.1	243	MULTISPECIES: arginine ABC transporter substrate-binding protein
chromosome	NZ_CP037891.1	1694477	1695205	-		artP	AP074_RS08105	WP_000027186.1	242	MULTISPECIES: arginine ABC transporter ATP-binding protein ArtP
chromosome	NZ_CP037891.1	1695434	1695949	-			AP074_RS08110	WP_001270726.1	171	MULTISPECIES: lipoprotein
chromosome	NZ_CP037891.1	1696077	1696400	+			AP074_RS08115	WP_001160725.1	107	MULTISPECIES: heavy metal-binding domain-containing protein
chromosome	NZ_CP037891.1	1696397	1697227	+			AP074_RS08120	WP_024155312.1	276	N-acetylmuramoyl-L-alanine amidase
chromosome	NZ_CP037891.1	1697224	1698237	-			AP074_RS08125	WP_000866904.1	337	MULTISPECIES: NAD(P)-dependent oxidoreductase
chromosome	NZ_CP037891.1	1698333	1699766	-			AP074_RS08130	WP_000068994.1	477	SDR family oxidoreductase
chromosome	NZ_CP037891.1	1699777	1700778	-		ltaE	AP074_RS08135	WP_000566346.1	333	MULTISPECIES: low-specificity L-threonine aldolase
chromosome	NZ_CP037891.1	1700817	1702535	-		poxB	AP074_RS08140	WP_000815324.1	572	MULTISPECIES: ubiquinone-dependent pyruvate dehydrogenase
chromosome	NZ_CP037891.1	1702693	1703661	-		hcr	AP074_RS08145	WP_000178698.1	322	MULTISPECIES: NADH oxidoreductase
chromosome	NZ_CP037891.1	1703673	1705325	-		hcp	AP074_RS08150	WP_000458787.1	550	MULTISPECIES: hydroxylamine reductase
chromosome	NZ_CP037891.1	1705469	1706368	-			AP074_RS08155	WP_000491118.1	299	MULTISPECIES: lysine exporter LysO family protein
chromosome	NZ_CP037891.1	1706569	1708227	+			AP074_RS08160	WP_000599759.1	552	MULTISPECIES: ATP-dependent endonuclease
chromosome	NZ_CP037891.1	1708224	1709174	-			AP074_RS08165	WP_001530492.1	316	VirK/YbjX family protein
chromosome	NZ_CP037891.1	1709320	1710438	+		macA	AP074_RS08170	WP_001201742.1	372	MULTISPECIES: macrolide transporter subunit MacA
chromosome	NZ_CP037891.1	1710435	1712381	+		macB	AP074_RS08175	WP_000125899.1	648	MULTISPECIES: macrolide ABC transporter ATP-binding protein/permease MacB
chromosome	NZ_CP037891.1	1712511	1712732	-		cspD	AP074_RS08180	WP_000447499.1	73	MULTISPECIES: cold shock-like protein CspD
chromosome	NZ_CP037891.1	1713056	1713376	+		clpS	AP074_RS08185	WP_000520789.1	106	MULTISPECIES: ATP-dependent Clp protease adapter ClpS
chromosome	NZ_CP037891.1	1713407	1715683	+		clpA	AP074_RS08190	WP_000934064.1	758	MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit ClpA
chromosome	NZ_CP037891.1	1716015	1717270	-			AP074_RS08200	WP_133177837.1	418	IS3 family transposase
chromosome	NZ_CP037891.1	1717607	1718284	-			AP074_RS08210	WP_000097893.1	225	MULTISPECIES: hydrolase
chromosome	NZ_CP037891.1	1718304	1719164	-			AP074_RS08215	WP_000809969.1	286	MULTISPECIES: pirin family protein
chromosome	NZ_CP037891.1	1719273	1720184	+			AP074_RS08220	WP_000597928.1	303	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP037891.1	1720275	1720493	-		infA	AP074_RS08225	WP_001040187.1	72	MULTISPECIES: translation initiation factor IF-1
chromosome	NZ_CP037891.1	1720421	1720804	-			AP074_RS08230	WP_001604059.1	127	MULTISPECIES: hypothetical protein
chromosome	NZ_CP037891.1	1720805	1721509	-		aat	AP074_RS08235	WP_001241640.1	234	MULTISPECIES: leucyl/phenylalanyl-tRNA--protein transferase
chromosome	NZ_CP037891.1	1721554	1723275	-		cydC	AP074_RS08240	WP_001202249.1	573	MULTISPECIES: cysteine/glutathione ABC transporter ATP-binding protein/permease CydC
chromosome	NZ_CP037891.1	1723276	1725042	-		cydD	AP074_RS08245	WP_001044531.1	588	MULTISPECIES: cysteine/glutathione ABC transporter permease/ATP-binding protein CydD
chromosome	NZ_CP037891.1	1725157	1726125	-		trxB	AP074_RS08250	WP_000537406.1	322	MULTISPECIES: thioredoxin-disulfide reductase
chromosome	NZ_CP037891.1	1726672	1727166	+		lrp	AP074_RS08255	WP_000228469.1	164	MULTISPECIES: leucine-responsive transcriptional regulator Lrp
chromosome	NZ_CP037891.1	1727301	1731335	+		ftsK	AP074_RS08260	WP_024160560.1	1344	DNA translocase FtsK
chromosome	NZ_CP037891.1	1731478	1732089	+		lolA	AP074_RS08265	WP_001519746.1	203	MULTISPECIES: outer membrane lipoprotein chaperone LolA
chromosome	NZ_CP037891.1	1732099	1733442	+		rarA	AP074_RS08270	WP_000067787.1	447	replication-associated recombination protein RarA
chromosome	NZ_CP037891.1	1733701	1734993	+		serS	AP074_RS08275	WP_000886699.1	430	MULTISPECIES: serine--tRNA ligase
chromosome	NZ_CP037891.1	1735231	1737675	+		dmsA	AP074_RS08280	WP_000850250.1	814	MULTISPECIES: dimethylsulfoxide reductase subunit A
chromosome	NZ_CP037891.1	1737686	1738303	+		dmsB	AP074_RS08285	WP_000213069.1	205	MULTISPECIES: dimethylsulfoxide reductase subunit B
chromosome	NZ_CP037891.1	1738305	1739168	+			AP074_RS08290	WP_000534679.1	287	MULTISPECIES: dimethyl sulfoxide reductase anchor subunit
chromosome	NZ_CP037891.1	1739518	1740666	+			AP074_RS08295	WP_000109271.1	382	MULTISPECIES: MFS transporter
chromosome	NZ_CP037891.1	1740884	1742305	+			AP074_RS08300	WP_001134260.1	473	MULTISPECIES: amino acid permease
chromosome	NZ_CP037891.1	1742587	1743363	-		pflA	AP074_RS08305	WP_165943138.1	258	pyruvate formate lyase 1-activating protein
chromosome	NZ_CP037891.1	1743960	1744919	+		sopD2	AP074_RS08310	WP_001145572.1	319	MULTISPECIES: type III secretion system effector SopD2
chromosome	NZ_CP037891.1	1744991	1747273	-		pflB	AP074_RS08315	WP_001292803.1	760	MULTISPECIES: formate C-acetyltransferase
chromosome	NZ_CP037891.1	1747333	1748190	-		focA	AP074_RS08320	WP_000642539.1	285	MULTISPECIES: formate transporter FocA
chromosome	NZ_CP037891.1	1748595	1750355	-			AP074_RS08325	WP_000194826.1	586	30S ribosomal protein S12 methylthiotransferase accessory protein YcaO
chromosome	NZ_CP037891.1	1750492	1751184	+			AP074_RS08330	WP_000642868.1	230	MULTISPECIES: DUF421 domain-containing protein
chromosome	NZ_CP037891.1	1751370	1752458	+		serC	AP074_RS08335	WP_000079590.1	362	MULTISPECIES: 3-phosphoserine/phosphohydroxythreonine transaminase
chromosome	NZ_CP037891.1	1752529	1753812	+		aroA	AP074_RS08340	WP_000445190.1	427	3-phosphoshikimate 1-carboxyvinyltransferase
chromosome	NZ_CP037891.1	1753955	1754716	+			AP074_RS08345	WP_000792301.1	253	MULTISPECIES: M48 family metallopeptidase
chromosome	NZ_CP037891.1	1754889	1755572	+		cmk	AP074_RS08350	WP_000125007.1	227	MULTISPECIES: (d)CMP kinase
chromosome	NZ_CP037891.1	1755686	1757359	+		rpsA	AP074_RS08355	WP_000140324.1	557	MULTISPECIES: 30S ribosomal protein S1
chromosome	NZ_CP037891.1	1757515	1757799	+		ihfB	AP074_RS08360	WP_000167332.1	94	MULTISPECIES: integration host factor subunit beta
chromosome	NZ_CP037891.1	1757912	1759167	+			AP074_RS08365	WP_133177838.1	418	IS3 family transposase
chromosome	NZ_CP037891.1	1759344	1761608	+			AP074_RS08370	WP_023213988.1	754	ComEC family protein
chromosome	NZ_CP037891.1	1761645	1763393	+		msbA	AP074_RS08375	WP_000551246.1	582	MULTISPECIES: lipid A ABC transporter ATP-binding protein/permease MsbA
chromosome	NZ_CP037891.1	1763390	1764367	+		lpxK	AP074_RS08380	WP_023207985.1	325	MULTISPECIES: tetraacyldisaccharide 4\\'-kinase
chromosome	NZ_CP037891.1	1764411	1765643	+			AP074_RS08385	WP_000056923.1	410	MULTISPECIES: winged helix-turn-helix domain-containing protein
chromosome	NZ_CP037891.1	1765695	1765877	+		ycaR	AP074_RS08390	WP_000350056.1	60	MULTISPECIES: protein YcaR
chromosome	NZ_CP037891.1	1765874	1766620	+		kdsB	AP074_RS08395	WP_000011576.1	248	MULTISPECIES: 3-deoxy-manno-octulosonate cytidylyltransferase
chromosome	NZ_CP037891.1	1766831	1767724	+			AP074_RS08405	WP_000436893.1	297	MULTISPECIES: YcbJ family phosphotransferase
chromosome	NZ_CP037891.1	1767704	1768480	-		elyC	AP074_RS08410	WP_024155032.1	258	envelope biogenesis factor ElyC
chromosome	NZ_CP037891.1	1768616	1769419	+		cmoM	AP074_RS08415	WP_001154025.1	267	MULTISPECIES: tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM
chromosome	NZ_CP037891.1	1769412	1770734	+		mukF	AP074_RS08420	WP_001288828.1	440	MULTISPECIES: chromosome partition protein MukF
chromosome	NZ_CP037891.1	1770715	1771419	+		mukE	AP074_RS08425	WP_000060025.1	234	MULTISPECIES: chromosome partition protein MukE
chromosome	NZ_CP037891.1	1771419	1775885	+		mukB	AP074_RS08430	WP_024155033.1	1488	chromosome partition protein MukB
chromosome	NZ_CP037891.1	1776230	1778077	+		ldtD	AP074_RS08435	WP_000925894.1	615	"MULTISPECIES: L,D-transpeptidase"
chromosome	NZ_CP037891.1	1778337	1778885	+			AP074_RS08440	WP_000357052.1	182	MULTISPECIES: YcbK family protein
chromosome	NZ_CP037891.1	1778913	1779560	+			AP074_RS08445	WP_117148346.1	215	MBL fold metallo-hydrolase
chromosome	NZ_CP037891.1	1779622	1780812	-		aspC	AP074_RS08450	WP_024155034.1	396	aspartate transaminase
chromosome	NZ_CP037891.1	1780997	1782088	-		ompF	AP074_RS08455	WP_000977709.1	363	MULTISPECIES: porin OmpF
chromosome	NZ_CP037891.1	1782696	1784096	-		asnS	AP074_RS08460	WP_000117870.1	466	MULTISPECIES: asparagine--tRNA ligase
chromosome	NZ_CP037891.1	1784266	1785468	-		pncB	AP074_RS08465	WP_000191405.1	400	MULTISPECIES: nicotinate phosphoribosyltransferase
chromosome	NZ_CP037891.1	1785735	1788347	+		pepN	AP074_RS08470	WP_001643736.1	870	MULTISPECIES: aminopeptidase N
chromosome	NZ_CP037891.1	1788555	1789565	+		pyrD	AP074_RS08475	WP_000291723.1	336	MULTISPECIES: quinone-dependent dihydroorotate dehydrogenase
chromosome	NZ_CP037891.1	1789731	1790273	+		zapC	AP074_RS08480	WP_001220671.1	180	MULTISPECIES: cell division protein ZapC
chromosome	NZ_CP037891.1	1790270	1791379	-			AP074_RS08485	WP_001528766.1	369	YcbX family protein
chromosome	NZ_CP037891.1	1791478	1793586	+		rlmKL	AP074_RS08490	WP_001528801.1	702	MULTISPECIES: bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL
chromosome	NZ_CP037891.1	1793599	1795506	+			AP074_RS08495	WP_000053043.1	635	MULTISPECIES: ABC transporter ATP-binding protein
chromosome	NZ_CP037891.1	1795521	1796774	+		pqiA	AP074_RS08500	WP_000333144.1	417	membrane integrity-associated transporter subunit PqiA
chromosome	NZ_CP037891.1	1796779	1798419	+		pqiB	AP074_RS08505	WP_000433412.1	546	MULTISPECIES: intermembrane transport protein PqiB
chromosome	NZ_CP037891.1	1798416	1798979	+		pqiC	AP074_RS08510	WP_000759136.1	187	MULTISPECIES: membrane integrity-associated transporter subunit PqiC
chromosome	NZ_CP037891.1	1799235	1799402	+		rmf	AP074_RS08515	WP_001537784.1	55	MULTISPECIES: ribosome modulation factor
chromosome	NZ_CP037891.1	1799502	1800020	-		fabA	AP074_RS08520	WP_000227928.1	172	MULTISPECIES: bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase
chromosome	NZ_CP037891.1	1800089	1801849	-			AP074_RS08525	WP_000156458.1	586	MULTISPECIES: Lon protease family protein
chromosome	NZ_CP037891.1	1802035	1802487	+		matP	AP074_RS08530	WP_000877172.1	150	MULTISPECIES: macrodomain Ter protein MatP
chromosome	NZ_CP037891.1	1802559	1803611	-		ompA	AP074_RS08535	WP_001562588.1	350	MULTISPECIES: porin OmpA
chromosome	NZ_CP037891.1	1803968	1804477	-		sulA	AP074_RS08540	WP_000288732.1	169	MULTISPECIES: cell division inhibitor SulA
chromosome	NZ_CP037891.1	1804694	1805299	+			AP074_RS08545	WP_001202375.1	201	MULTISPECIES: TfoX/Sxy family DNA transformation protein
chromosome	NZ_CP037891.1	1805286	1807439	-		yccS	AP074_RS08550	WP_000950879.1	717	MULTISPECIES: TIGR01666 family membrane protein
chromosome	NZ_CP037891.1	1807458	1807904	-			AP074_RS08555	WP_001261222.1	148	MULTISPECIES: YccF domain-containing protein
chromosome	NZ_CP037891.1	1808028	1810082	+		helD	AP074_RS08560	WP_079915759.1	684	DNA helicase IV
chromosome	NZ_CP037891.1	1810118	1810576	-		mgsA	AP074_RS08565	WP_000424187.1	152	MULTISPECIES: methylglyoxal synthase
chromosome	NZ_CP037891.1	1810671	1811333	-			AP074_RS08570	WP_000847729.1	220	MULTISPECIES: DUF2057 family protein
chromosome	NZ_CP037891.1	1811507	1811920	+			AP074_RS08575	WP_023213180.1	137	CoA-binding protein
chromosome	NZ_CP037891.1	1811965	1812282	-		hspQ	AP074_RS08580	WP_000561983.1	105	MULTISPECIES: heat shock protein HspQ
chromosome	NZ_CP037891.1	1812340	1813551	-		rlmI	AP074_RS08585	WP_000140488.1	403	MULTISPECIES: 23S rRNA (cytosine(1962)-C(5))-methyltransferase RlmI
chromosome	NZ_CP037891.1	1813766	1814314	+			AP074_RS08590	WP_024155072.1	182	YbhB/YbcL family Raf kinase inhibitor-like protein
chromosome	NZ_CP037891.1	1814340	1815119	+			AP074_RS08595	WP_000548087.1	259	MULTISPECIES: helix-turn-helix domain-containing protein
chromosome	NZ_CP037891.1	1815168	1815449	+		yccX	AP074_RS08600	WP_000072884.1	93	MULTISPECIES: acylphosphatase
chromosome	NZ_CP037891.1	1815446	1815775	-		tusE	AP074_RS08605	WP_000904446.1	109	MULTISPECIES: sulfurtransferase TusE
chromosome	NZ_CP037891.1	1815862	1816521	-		yccA	AP074_RS08610	WP_000374046.1	219	MULTISPECIES: FtsH protease modulator YccA
chromosome	NZ_CP037891.1	1817140	1817661	-			AP074_RS08620	WP_038804913.1	173	MULTISPECIES: PipA/GogA/GtgA family type III secretion system effector
chromosome	NZ_CP037891.1	1817810	1818685	-		pipB	AP074_RS08625	WP_001123037.1	291	SPI-2 type III secretion system effector PipB
chromosome	NZ_CP037891.1	1819234	1819575	-		sigE	AP074_RS08630	WP_024155075.1	113	type III secretion system chaperone SigE
chromosome	NZ_CP037891.1	1819592	1821277	-		sopB	AP074_RS08635	WP_001166958.1	561	MULTISPECIES: SPI-1 type III secretion system effector inositol phosphate phosphatase SopB
chromosome	NZ_CP037891.1	1821609	1821779	+			AP074_RS08640	WP_001111006.1	56	MULTISPECIES: YlcI/YnfO family protein
chromosome	NZ_CP037891.1	1821780	1821890	-			AP074_RS08645	WP_000174815.1	36	MULTISPECIES: hypothetical protein
chromosome	NZ_CP037891.1	1821999	1823468	-			AP074_RS08650	WP_000760232.1	489	MULTISPECIES: C69 family dipeptidase
chromosome	NZ_CP037891.1	1823641	1825005	-			AP074_RS08655	WP_023137466.1	454	MULTISPECIES: heavy metal sensor histidine kinase
chromosome	NZ_CP037891.1	1824998	1825678	-		hprR	AP074_RS08660	WP_000698217.1	226	MULTISPECIES: response regulator transcription factor HprR
chromosome	NZ_CP037891.1	1825814	1826224	+		hiuH	AP074_RS08665	WP_000833188.1	136	MULTISPECIES: hydroxyisourate hydrolase
chromosome	NZ_CP037891.1	1826557	1827069	-			AP074_RS08670	WP_001195556.1	170	MULTISPECIES: 4-hydroxyphenylacetate 3-monooxygenase reductase subunit
chromosome	NZ_CP037891.1	1827087	1828649	-		hpaB	AP074_RS08675	WP_000801496.1	520	"MULTISPECIES: 4-hydroxyphenylacetate 3-monooxygenase, oxygenase component"
chromosome	NZ_CP037891.1	1828867	1829307	-		hpaR	AP074_RS08680	WP_000543922.1	146	MULTISPECIES: homoprotocatechuate degradation operon regulator HpaR
chromosome	NZ_CP037891.1	1829582	1830871	+			AP074_RS08685	WP_000679210.1	429	MULTISPECIES: 4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase
chromosome	NZ_CP037891.1	1830868	1832334	+		hpaE	AP074_RS08690	WP_000723524.1	488	MULTISPECIES: 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
chromosome	NZ_CP037891.1	1832336	1833187	+		hpaD	AP074_RS08695	WP_000516978.1	283	"MULTISPECIES: 3,4-dihydroxyphenylacetate 2,3-dioxygenase"
chromosome	NZ_CP037891.1	1833197	1833577	+			AP074_RS08700	WP_001119849.1	126	MULTISPECIES: 5-carboxymethyl-2-hydroxymuconate Delta-isomerase
chromosome	NZ_CP037891.1	1833721	1834524	+		hpaH	AP074_RS08710	WP_000884795.1	267	"MULTISPECIES: 2-oxo-hepta-3-ene-1,7-dioic acid hydratase"
chromosome	NZ_CP037891.1	1834535	1835326	+		hpaI	AP074_RS08715	WP_000785062.1	263	MULTISPECIES: 4-hydroxy-2-oxoheptanedioate aldolase
chromosome	NZ_CP037891.1	1835399	1836775	+		hpaX	AP074_RS08720	WP_001285795.1	458	MULTISPECIES: 4-hydroxyphenylacetate permease
chromosome	NZ_CP037891.1	1836785	1837681	+		hpaA	AP074_RS08725	WP_000336602.1	298	MULTISPECIES: 4-hydroxyphenylacetate catabolism regulatory protein HpaA
chromosome	NZ_CP037891.1	1837695	1838633	+			AP074_RS08730	WP_023213185.1	312	MBL fold metallo-hydrolase
chromosome	NZ_CP037891.1	1839041	1839403	-		iraM	AP074_RS08735	WP_001537781.1	120	MULTISPECIES: anti-adapter protein IraM
chromosome	NZ_CP037891.1	1840057	1840362	-		cbpM	AP074_RS08745	WP_001284251.1	101	MULTISPECIES: chaperone modulator CbpM
chromosome	NZ_CP037891.1	1840362	1841282	-		cbpA	AP074_RS08750	WP_000420603.1	306	MULTISPECIES: curved DNA-binding protein
chromosome	NZ_CP037891.1	1841518	1841880	+			AP074_RS08755	WP_001118902.1	120	MULTISPECIES: copper resistance protein
chromosome	NZ_CP037891.1	1841929	1843815	+			AP074_RS08760	WP_024155076.1	628	thioredoxin family protein
chromosome	NZ_CP037891.1	1843812	1844435	+			AP074_RS08765	WP_000876681.1	207	DsbA family protein
chromosome	NZ_CP037891.1	1844425	1844931	+			AP074_RS08770	WP_023213187.1	168	protein disulfide oxidoreductase
chromosome	NZ_CP037891.1	1845064	1846305	+		agp	AP074_RS08775	WP_023213188.1	413	bifunctional glucose-1-phosphatase/inositol phosphatase
chromosome	NZ_CP037891.1	1846339	1846566	-			AP074_RS08780	WP_001143125.1	75	MULTISPECIES: YccJ family protein
chromosome	NZ_CP037891.1	1846587	1847183	-		wrbA	AP074_RS08785	WP_001062898.1	198	MULTISPECIES: NAD(P)H:quinone oxidoreductase
chromosome	NZ_CP037891.1	1847568	1847735	+			AP074_RS08790	WP_001273663.1	55	MULTISPECIES: general stress protein
chromosome	NZ_CP037891.1	1847872	1848510	+		rutR	AP074_RS08795	WP_001529158.1	212	MULTISPECIES: HTH-type transcriptional regulator RutR
chromosome	NZ_CP037891.1	1848507	1848902	-			AP074_RS08800	WP_000821064.1	131	MULTISPECIES: lysozyme inhibitor LprI family protein
chromosome	NZ_CP037891.1	1848961	1852923	-		putA	AP074_RS08805	WP_079915758.1	1320	trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase
chromosome	NZ_CP037891.1	1853345	1854853	+		putP	AP074_RS08810	WP_001018467.1	502	MULTISPECIES: sodium/proline symporter PutP
chromosome	NZ_CP037891.1	1855746	1856534	+		phoH	AP074_RS08815	WP_000533527.1	262	MULTISPECIES: phosphate starvation-inducible protein PhoH
chromosome	NZ_CP037891.1	1856640	1857521	-			AP074_RS08820	WP_023213190.1	293	MurR/RpiR family transcriptional regulator
chromosome	NZ_CP037891.1	1857793	1859289	-			AP074_RS08825	WP_000628085.1	498	MULTISPECIES: sodium:solute symporter
chromosome	NZ_CP037891.1	1859626	1860306	-			AP074_RS08830	WP_024155002.1	226	N-acetylmannosamine-6-phosphate 2-epimerase
chromosome	NZ_CP037891.1	1860812	1861966	+			AP074_RS08835	WP_024155001.1	384	N-acetylneuraminate epimerase
chromosome	NZ_CP037891.1	1862011	1862703	+			AP074_RS08840	WP_000700859.1	230	MULTISPECIES: oligogalacturonate-specific porin KdgM family protein
chromosome	NZ_CP037891.1	1862985	1864265	+			AP074_RS08845	WP_023213192.1	426	MFS transporter
chromosome	NZ_CP037891.1	1864276	1865382	+			AP074_RS08850	WP_077908854.1	368	Gfo/Idh/MocA family oxidoreductase
chromosome	NZ_CP037891.1	1865750	1867005	-			AP074_RS08860	WP_133177839.1	418	IS3 family transposase
chromosome	NZ_CP037891.1	1867982	1868920	+		ghrA	AP074_RS08890	WP_000402552.1	312	MULTISPECIES: glyoxylate/hydroxypyruvate reductase GhrA
chromosome	NZ_CP037891.1	1869005	1869742	+			AP074_RS08895	WP_000283646.1	245	MULTISPECIES: phosphatase
chromosome	NZ_CP037891.1	1869766	1870320	+			AP074_RS08900	WP_001001890.1	184	MULTISPECIES: molecular chaperone
chromosome	NZ_CP037891.1	1870421	1870903	+			AP074_RS08905	WP_001546652.1	160	MULTISPECIES: DUF1097 domain-containing protein
chromosome	NZ_CP037891.1	1870942	1871775	-		csgG	AP074_RS08910	WP_001137620.1	277	MULTISPECIES: curli production assembly/transport protein CsgG
chromosome	NZ_CP037891.1	1871802	1872218	-		csgF	AP074_RS08915	WP_001264073.1	138	MULTISPECIES: curli production assembly/transport protein CsgF
chromosome	NZ_CP037891.1	1872245	1872640	-		csgE	AP074_RS08920	WP_024155311.1	131	curli production assembly/transport protein CsgE
chromosome	NZ_CP037891.1	1872645	1873295	-		csgD	AP074_RS08925	WP_023213196.1	216	MULTISPECIES: transcriptional regulator CsgD
chromosome	NZ_CP037891.1	1874050	1874505	+		csgB	AP074_RS08930	WP_000791656.1	151	MULTISPECIES: curlin minor subunit CsgB
chromosome	NZ_CP037891.1	1874547	1875002	+		csgA	AP074_RS08935	WP_000771416.1	151	MULTISPECIES: curlin major subunit CsgA
chromosome	NZ_CP037891.1	1875064	1875390	+		csgC	AP074_RS08940	WP_000557256.1	108	MULTISPECIES: curli assembly protein CsgC
