#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP030231.1	42134	43057	+		dsdC	CHD10_RS00195	WP_001541637.1	307	MULTISPECIES: DNA-binding transcriptional regulator DsdC
chromosome	NZ_CP030231.1	43121	44206	+			CHD10_RS00200	WP_000238922.1	361	cellulase family glycosylhydrolase
chromosome	NZ_CP030231.1	44133	45317	-		emrD	CHD10_RS00205	WP_023260126.1	394	MULTISPECIES: multidrug efflux MFS transporter EmrD
chromosome	NZ_CP030231.1	45520	46380	-			CHD10_RS00210	WP_001526328.1	286	MULTISPECIES: DMT family transporter
chromosome	NZ_CP030231.1	46473	46562	-		tisB	CHD10_RS00215	WP_000117642.1	29	MULTISPECIES: type I toxin-antitoxin system toxin TisB
chromosome	NZ_CP030231.1	47196	47294	+		ivbL	CHD10_RS00230	WP_001541152.1	32	MULTISPECIES: ilvB operon leader peptide IvbL
chromosome	NZ_CP030231.1	47401	49089	+		ilvB	CHD10_RS00235	WP_000168439.1	562	MULTISPECIES: acetolactate synthase large subunit
chromosome	NZ_CP030231.1	49093	49383	+		ilvN	CHD10_RS00240	WP_001171826.1	96	MULTISPECIES: acetolactate synthase small subunit
chromosome	NZ_CP030231.1	49385	50170	-			CHD10_RS00245	WP_000448638.1	261	MULTISPECIES: DeoR family transcriptional regulator
chromosome	NZ_CP030231.1	50495	51415	+		rbsK	CHD10_RS00250	WP_000350272.1	306	MULTISPECIES: ribokinase
chromosome	NZ_CP030231.1	51446	52762	+		fucP	CHD10_RS00255	WP_000998359.1	438	MULTISPECIES: L-fucose:H+ symporter permease
chromosome	NZ_CP030231.1	52774	53787	+			CHD10_RS00260	WP_001583442.1	337	MULTISPECIES: aldose 1-epimerase family protein
chromosome	NZ_CP030231.1	53941	54531	+		uhpA	CHD10_RS00265	WP_000633672.1	196	MULTISPECIES: transcriptional regulator UhpA
chromosome	NZ_CP030231.1	54531	56033	+		uhpB	CHD10_RS00270	WP_079899352.1	500	MULTISPECIES: signal transduction histidine-protein kinase/phosphatase UhpB
chromosome	NZ_CP030231.1	56043	57371	+			CHD10_RS00275	WP_000948164.1	442	MULTISPECIES: MFS transporter
chromosome	NZ_CP030231.1	57514	58905	+		uhpT	CHD10_RS00280	WP_000879180.1	463	MULTISPECIES: hexose-6-phosphate:phosphate antiporter
chromosome	NZ_CP030231.1	59098	59550	+			CHD10_RS00285	WP_001519640.1	150	MULTISPECIES: DUF1198 domain-containing protein
chromosome	NZ_CP030231.1	59983	60306	-			CHD10_RS00290	WP_001274843.1	107	MULTISPECIES: DNA-binding transcriptional regulator
chromosome	NZ_CP030231.1	60290	60649	-			CHD10_RS00295	WP_001217953.1	119	MULTISPECIES: type II toxin-antitoxin system RelE/ParE family toxin
chromosome	NZ_CP030231.1	60865	62058	+		nepI	CHD10_RS00300	WP_001004799.1	397	MULTISPECIES: purine ribonucleoside efflux pump NepI
chromosome	NZ_CP030231.1	62118	63500	-			CHD10_RS00305	WP_079899351.1	460	MULTISPECIES: glycoside hydrolase family 1 protein
chromosome	NZ_CP030231.1	63606	63899	-			CHD10_RS00310	WP_000824217.1	97	MULTISPECIES: hypothetical protein
chromosome	NZ_CP030231.1	64096	66894	+		dagR	CHD10_RS00315	WP_001252672.1	932	MULTISPECIES: transcriptional regulator DagR
chromosome	NZ_CP030231.1	67113	67538	+			CHD10_RS00320	WP_000214106.1	141	MULTISPECIES: PTS sugar transporter subunit IIA
chromosome	NZ_CP030231.1	67549	68034	+			CHD10_RS00325	WP_001284295.1	161	MULTISPECIES: PTS system mannose/fructose/N-acetylgalactosamine-transporter subunit IIB
chromosome	NZ_CP030231.1	68180	68929	+			CHD10_RS00330	WP_000380259.1	249	MULTISPECIES: PTS sugar transporter subunit IIC
chromosome	NZ_CP030231.1	68926	69786	+			CHD10_RS00335	WP_001519740.1	286	MULTISPECIES: PTS system mannose/fructose/sorbose family transporter subunit IID
chromosome	NZ_CP030231.1	69790	70899	+		dgaE	CHD10_RS00340	WP_079899350.1	369	MULTISPECIES: D-glucosaminate-6-phosphate ammonia lyase
chromosome	NZ_CP030231.1	70886	71629	+			CHD10_RS00345	WP_001186140.1	247	MULTISPECIES: 2-dehydro-3-deoxy-phosphogluconate aldolase
chromosome	NZ_CP030231.1	71865	72806	+			CHD10_RS00350	WP_000749540.1	313	MULTISPECIES: Rpn family recombination-promoting nuclease/putative transposase
chromosome	NZ_CP030231.1	72849	73751	-			CHD10_RS00355	WP_000535970.1	300	MULTISPECIES: EamA family transporter
chromosome	NZ_CP030231.1	74260	74955	+			CHD10_RS00360	WP_000392694.1	231	MULTISPECIES: MgtC family protein
chromosome	NZ_CP030231.1	75175	77901	+		mgtA	CHD10_RS00365	WP_000131285.1	908	MULTISPECIES: magnesium-translocating P-type ATPase
chromosome	NZ_CP030231.1	77923	78015	+		mgtR	CHD10_RS00370	WP_001082117.1	30	MULTISPECIES: protein MgtR
chromosome	NZ_CP030231.1	78216	78695	+			CHD10_RS00375	WP_001065327.1	159	MULTISPECIES: anti-virulence regulatory inner membrane protein CigR
chromosome	NZ_CP030231.1	78924	79604	-			CHD10_RS00385	WP_000106461.1	226	MULTISPECIES: isochorismatase family protein
chromosome	NZ_CP030231.1	80224	80337	+			CHD10_RS00390	WP_077941578.1	37	hypothetical protein
chromosome	NZ_CP030231.1	80390	81247	+			CHD10_RS00395	WP_001278066.1	285	MULTISPECIES: transcriptional regulator
chromosome	NZ_CP030231.1	81258	81722	+			CHD10_RS00400	WP_001521985.1	154	MULTISPECIES: hypothetical protein
chromosome	NZ_CP030231.1	81817	84669	-		misL	CHD10_RS00405	WP_114063868.1	950	intestinal colonization autotransporter adhesin MisL
chromosome	NZ_CP030231.1	84744	85361	-			CHD10_RS00410	WP_000984806.1	205	MULTISPECIES: helix-turn-helix transcriptional regulator
chromosome	NZ_CP030231.1	87366	88748	+			CHD10_RS00425	WP_000834261.1	460	MULTISPECIES: glycoside-pentoside-hexuronide family transporter
chromosome	NZ_CP030231.1	88760	91078	+		yicI	CHD10_RS00430	WP_000702997.1	772	MULTISPECIES: alpha-xylosidase
chromosome	NZ_CP030231.1	91181	92890	-			CHD10_RS00435	WP_079898903.1	569	MULTISPECIES: AsmA family protein
chromosome	NZ_CP030231.1	93011	94402	-		xanP	CHD10_RS00440	WP_000115428.1	463	MULTISPECIES: xanthine/proton symporter XanP
chromosome	NZ_CP030231.1	94630	95835	+		gltS	CHD10_RS00445	WP_000462255.1	401	MULTISPECIES: sodium/glutamate symporter
chromosome	NZ_CP030231.1	95871	97952	-		recG	CHD10_RS00450	WP_000016748.1	693	MULTISPECIES: ATP-dependent DNA helicase RecG
chromosome	NZ_CP030231.1	97958	98647	-		trmH	CHD10_RS00455	WP_001068436.1	229	MULTISPECIES: tRNA (guanosine(18)-2\\'-O)-methyltransferase TrmH
chromosome	NZ_CP030231.1	98652	100763	-		spoT	CHD10_RS00460	WP_000280481.1	703	"MULTISPECIES: bifunctional GTP diphosphokinase/guanosine-3\\',5\\'-bis pyrophosphate 3\\'-pyrophosphohydrolase"
chromosome	NZ_CP030231.1	100782	101057	-		rpoZ	CHD10_RS00465	WP_000135058.1	91	MULTISPECIES: DNA-directed RNA polymerase subunit omega
chromosome	NZ_CP030231.1	101112	101735	-		gmk	CHD10_RS00470	WP_000046966.1	207	MULTISPECIES: guanylate kinase
chromosome	NZ_CP030231.1	101992	103677	+		ligB	CHD10_RS00475	WP_023238261.1	561	MULTISPECIES: NAD-dependent DNA ligase LigB
chromosome	NZ_CP030231.1	103674	104291	-			CHD10_RS00480	WP_000924334.1	205	MULTISPECIES: trimeric intracellular cation channel family protein
chromosome	NZ_CP030231.1	104542	105423	-			CHD10_RS00485	WP_001082964.1	293	MULTISPECIES: HARLDQ motif MBL-fold protein
chromosome	NZ_CP030231.1	105497	106399	+			CHD10_RS00490	WP_001050866.1	300	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP030231.1	106449	107312	-			CHD10_RS00495	WP_000621352.1	287	MULTISPECIES: YicC family protein
chromosome	NZ_CP030231.1	107438	108154	+		rph	CHD10_RS00505	WP_001247078.1	238	MULTISPECIES: ribonuclease PH
chromosome	NZ_CP030231.1	108233	108874	+		pyrE	CHD10_RS00510	WP_000806167.1	213	MULTISPECIES: orotate phosphoribosyltransferase
chromosome	NZ_CP030231.1	108952	109548	-		slmA	CHD10_RS00515	WP_000818607.1	198	MULTISPECIES: nucleoid occlusion factor SlmA
chromosome	NZ_CP030231.1	109656	110114	-		dut	CHD10_RS00520	WP_000976078.1	152	MULTISPECIES: dUTP diphosphatase
chromosome	NZ_CP030231.1	110092	111312	-		coaBC	CHD10_RS00525	WP_000050176.1	406	MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
chromosome	NZ_CP030231.1	111488	112153	+		radC	CHD10_RS00530	WP_000380129.1	221	MULTISPECIES: DNA repair protein RadC
chromosome	NZ_CP030231.1	112371	112607	+		rpmB	CHD10_RS00535	WP_001519051.1	78	MULTISPECIES: 50S ribosomal protein L28
chromosome	NZ_CP030231.1	112628	112795	+		rpmG	CHD10_RS00540	WP_001051798.1	55	MULTISPECIES: 50S ribosomal protein L33
chromosome	NZ_CP030231.1	112893	113702	+		mutM	CHD10_RS00545	WP_079898901.1	269	MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
chromosome	NZ_CP030231.1	113730	114209	-		coaD	CHD10_RS00550	WP_001171884.1	159	MULTISPECIES: pantetheine-phosphate adenylyltransferase
chromosome	NZ_CP030231.1	114218	115495	-		waaA	CHD10_RS00555	WP_000891582.1	425	MULTISPECIES: lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase
chromosome	NZ_CP030231.1	115904	116974	+		rfaQ	CHD10_RS00560	WP_001526672.1	356	MULTISPECIES: lipopolysaccharide core heptosyltransferase RfaQ
chromosome	NZ_CP030231.1	116971	118095	+			CHD10_RS00565	WP_001261577.1	374	MULTISPECIES: glycosyltransferase family 4 protein
chromosome	NZ_CP030231.1	118088	118885	+		rfaP	CHD10_RS00570	WP_000229825.1	265	MULTISPECIES: lipopolysaccharide core heptose(I) kinase RfaP
chromosome	NZ_CP030231.1	119220	120299	+		waaB	CHD10_RS00585	WP_000683975.1	359	"MULTISPECIES: lipopolysaccharide 1,6-galactosyltransferase"
chromosome	NZ_CP030231.1	120305	121318	+		waaO	CHD10_RS00590	WP_020838486.1	337	MULTISPECIES: lipopolysaccharide 3-alpha-galactosyltransferase
chromosome	NZ_CP030231.1	122371	123069	+		rfaY	CHD10_RS00600	WP_020838487.1	232	MULTISPECIES: lipopolysaccharide core heptose(II) kinase RfaY
chromosome	NZ_CP030231.1	125701	126654	-		rfaC	CHD10_RS00615	WP_001264622.1	317	MULTISPECIES: lipopolysaccharide heptosyltransferase RfaC
chromosome	NZ_CP030231.1	126654	127700	-		rfaF	CHD10_RS00620	WP_000699196.1	348	MULTISPECIES: ADP-heptose--LPS heptosyltransferase RfaF
chromosome	NZ_CP030231.1	127703	128635	-		rfaD	CHD10_RS00625	WP_000587771.1	310	MULTISPECIES: ADP-glyceromanno-heptose 6-epimerase
chromosome	NZ_CP030231.1	128838	130034	+		kbl	CHD10_RS00630	WP_001213790.1	398	MULTISPECIES: glycine C-acetyltransferase
chromosome	NZ_CP030231.1	130044	131069	+		tdh	CHD10_RS00635	WP_000645990.1	341	MULTISPECIES: L-threonine 3-dehydrogenase
chromosome	NZ_CP030231.1	131363	132397	+			CHD10_RS00640	WP_079898900.1	344	MULTISPECIES: glycosyltransferase
chromosome	NZ_CP030231.1	132384	133346	-			CHD10_RS00645	WP_001135522.1	320	MULTISPECIES: divergent polysaccharide deacetylase family protein
chromosome	NZ_CP030231.1	133350	134633	-		envC	CHD10_RS00650	WP_001214125.1	427	MULTISPECIES: murein hydrolase activator EnvC
chromosome	NZ_CP030231.1	134643	136187	-		gpmM	CHD10_RS00655	WP_000116576.1	514	"MULTISPECIES: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
chromosome	NZ_CP030231.1	136435	136866	+			CHD10_RS00660	WP_001156179.1	143	MULTISPECIES: rhodanese-like domain-containing protein
chromosome	NZ_CP030231.1	136952	137203	+		grxC	CHD10_RS00665	WP_001273795.1	83	MULTISPECIES: glutaredoxin 3
chromosome	NZ_CP030231.1	137247	137714	+		secB	CHD10_RS00670	WP_000003370.1	155	MULTISPECIES: protein-export chaperone SecB
chromosome	NZ_CP030231.1	137714	138733	+		gpsA	CHD10_RS00675	WP_001076594.1	339	MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
chromosome	NZ_CP030231.1	138811	139632	+		cysE	CHD10_RS00680	WP_001112113.1	273	MULTISPECIES: serine O-acetyltransferase
chromosome	NZ_CP030231.1	139715	141025	-			CHD10_RS00685	WP_001092104.1	436	MULTISPECIES: MFS transporter
chromosome	NZ_CP030231.1	141099	142295	-			CHD10_RS00690	WP_020838510.1	398	MULTISPECIES: L-talarate/galactarate dehydratase
chromosome	NZ_CP030231.1	142614	143618	+			CHD10_RS00700	WP_001537635.1	334	MULTISPECIES: LacI family DNA-binding transcriptional regulator
chromosome	NZ_CP030231.1	143686	144159	-		trmL	CHD10_RS00705	WP_000932335.1	157	MULTISPECIES: tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2\\'-O)-methyltransferase TrmL
chromosome	NZ_CP030231.1	144223	145413	-		lldD	CHD10_RS00710	WP_000586991.1	396	MULTISPECIES: FMN-dependent L-lactate dehydrogenase LldD
chromosome	NZ_CP030231.1	145410	146186	-		lldR	CHD10_RS00715	WP_000636696.1	258	MULTISPECIES: transcriptional regulator LldR
chromosome	NZ_CP030231.1	146183	147838	-		lldP	CHD10_RS00720	WP_079898899.1	551	MULTISPECIES: L-lactate permease
chromosome	NZ_CP030231.1	148137	152516	-		sadA	CHD10_RS00725	WP_079899453.1	1459	trimeric autotransporter adhesin SadA
chromosome	NZ_CP030231.1	153726	154088	-			CHD10_RS00735	WP_000665687.1	120	MULTISPECIES: YibL family ribosome-associated protein
chromosome	NZ_CP030231.1	154378	154587	+			CHD10_RS00740	WP_001062558.1	69	MULTISPECIES: hypothetical protein
chromosome	NZ_CP030231.1	154597	155187	-		mtlR	CHD10_RS00745	WP_000193201.1	196	MULTISPECIES: mannitol operon repressor MtlR
chromosome	NZ_CP030231.1	155184	156332	-		mtlD	CHD10_RS00750	WP_023218898.1	382	MULTISPECIES: mannitol-1-phosphate 5-dehydrogenase
chromosome	NZ_CP030231.1	156461	158374	-		mtlA	CHD10_RS00755	WP_023227140.1	637	MULTISPECIES: PTS mannitol transporter subunit IICBA
chromosome	NZ_CP030231.1	158850	159458	+			CHD10_RS00760	WP_000766681.1	202	MULTISPECIES: glutathione S-transferase
chromosome	NZ_CP030231.1	159557	160948	+		selA	CHD10_RS00765	WP_079898896.1	463	MULTISPECIES: L-seryl-tRNA(Sec) selenium transferase
chromosome	NZ_CP030231.1	160945	162795	+		selB	CHD10_RS00770	WP_079898895.1	616	MULTISPECIES: selenocysteine-specific translation elongation factor
chromosome	NZ_CP030231.1	163070	163951	-			CHD10_RS00775	WP_001188269.1	293	MULTISPECIES: ROK family protein
chromosome	NZ_CP030231.1	164120	165658	+		aldB	CHD10_RS00780	WP_000183988.1	512	MULTISPECIES: aldehyde dehydrogenase AldB
chromosome	NZ_CP030231.1	166000	167955	-			CHD10_RS00785	WP_079898894.1	651	MULTISPECIES: glycoside hydrolase family 127 protein
chromosome	NZ_CP030231.1	168219	169034	+			CHD10_RS00790	WP_079898893.1	271	MULTISPECIES: helix-turn-helix domain-containing protein
chromosome	NZ_CP030231.1	169195	169890	-		araD	CHD10_RS00795	WP_000893169.1	231	MULTISPECIES: L-ribulose-5-phosphate 4-epimerase
chromosome	NZ_CP030231.1	169884	170744	-			CHD10_RS00800	WP_001244036.1	286	MULTISPECIES: L-ribulose-5-phosphate 3-epimerase
chromosome	NZ_CP030231.1	170737	171399	-		ulaD	CHD10_RS00805	WP_079898892.1	220	MULTISPECIES: 3-keto-L-gulonate-6-phosphate decarboxylase UlaD
chromosome	NZ_CP030231.1	171396	172892	-			CHD10_RS00810	WP_079898891.1	498	MULTISPECIES: carbohydrate kinase
chromosome	NZ_CP030231.1	172896	173882	-			CHD10_RS00815	WP_000766337.1	328	MULTISPECIES: TRAP transporter substrate-binding protein
chromosome	NZ_CP030231.1	173894	175171	-		yiaN	CHD10_RS00820	WP_000301822.1	425	"MULTISPECIES: 2,3-diketo-L-gulonate transporter large permease YiaN"
chromosome	NZ_CP030231.1	175174	175647	-		yiaM	CHD10_RS00825	WP_000832316.1	157	"MULTISPECIES: 2,3-diketo-L-gulonate TRAP transporter small permease YiaM"
chromosome	NZ_CP030231.1	175786	176718	-			CHD10_RS00830	WP_000794970.1	310	MULTISPECIES: DUF4862 family protein
chromosome	NZ_CP030231.1	176742	177206	-			CHD10_RS00835	WP_000576102.1	154	MULTISPECIES: YhcH/YjgK/YiaL family protein
chromosome	NZ_CP030231.1	177218	178216	-		yiaK	CHD10_RS00840	WP_079898890.1	332	MULTISPECIES: 3-dehydro-L-gulonate 2-dehydrogenase
chromosome	NZ_CP030231.1	178446	179246	+		yiaJ	CHD10_RS00845	WP_000081342.1	266	MULTISPECIES: IclR family transcriptional regulator YiaJ
chromosome	NZ_CP030231.1	179363	179836	+			CHD10_RS00850	WP_001078820.1	157	MULTISPECIES: 4Fe-4S dicluster domain-containing protein
chromosome	NZ_CP030231.1	179873	181123	-		avtA	CHD10_RS00855	WP_079898889.1	416	MULTISPECIES: valine--pyruvate transaminase
chromosome	NZ_CP030231.1	181297	183324	-			CHD10_RS00860	WP_079898888.1	675	MULTISPECIES: alpha-amylase
chromosome	NZ_CP030231.1	183640	184464	+			CHD10_RS00865	WP_001575119.1	274	MULTISPECIES: protein bax
chromosome	NZ_CP030231.1	184525	185703	-			CHD10_RS00870	WP_000459824.1	392	MULTISPECIES: XylR family transcriptional regulator
chromosome	NZ_CP030231.1	186066	187388	+		xylA	CHD10_RS00880	WP_001149561.1	440	MULTISPECIES: xylose isomerase
chromosome	NZ_CP030231.1	187488	188942	+		xylB	CHD10_RS00885	WP_079898887.1	484	MULTISPECIES: xylulokinase
chromosome	NZ_CP030231.1	189117	189470	+			CHD10_RS00890	WP_001635944.1	117	MULTISPECIES: YiaA/YiaB family protein
chromosome	NZ_CP030231.1	189491	190486	-			CHD10_RS00895	WP_079898886.1	331	MULTISPECIES: acyltransferase
chromosome	NZ_CP030231.1	190652	190954	+			CHD10_RS00905	WP_000605590.1	100	MULTISPECIES: YsaB family lipoprotein
chromosome	NZ_CP030231.1	191093	192004	+		glyQ	CHD10_RS00910	WP_001168551.1	303	MULTISPECIES: glycine--tRNA ligase subunit alpha
chromosome	NZ_CP030231.1	192014	194083	+		glyS	CHD10_RS00915	WP_001291736.1	689	MULTISPECIES: glycine--tRNA ligase subunit beta
chromosome	NZ_CP030231.1	194134	194673	-		cueP	CHD10_RS00920	WP_064043470.1	179	MULTISPECIES: copper-binding periplasmic metallochaperone CueP
chromosome	NZ_CP030231.1	194847	195059	-		cspA	CHD10_RS00925	WP_000014594.1	70	MULTISPECIES: RNA chaperone/antiterminator CspA
chromosome	NZ_CP030231.1	195347	195637	-			CHD10_RS00930	WP_000455790.1	96	MULTISPECIES: HTH-type transcriptional regulator
chromosome	NZ_CP030231.1	196076	196786	+			CHD10_RS00935	WP_000190524.1	236	MULTISPECIES: DUF3053 domain-containing protein
chromosome	NZ_CP030231.1	196836	197810	-		ghrB	CHD10_RS00940	WP_017441633.1	324	MULTISPECIES: glyoxylate/hydroxypyruvate reductase GhrB
chromosome	NZ_CP030231.1	198040	198702	-			CHD10_RS00945	WP_000747548.1	220	MULTISPECIES: OmpA family lipoprotein
chromosome	NZ_CP030231.1	198855	201188	+			CHD10_RS00950	WP_079898884.1	777	MULTISPECIES: molybdopterin guanine dinucleotide-containing S/N-oxide reductase
chromosome	NZ_CP030231.1	201157	201597	-			CHD10_RS00955	WP_000619902.1	146	MULTISPECIES: N-acetyltransferase
chromosome	NZ_CP030231.1	201575	202156	-		tag	CHD10_RS00960	WP_079898883.1	193	MULTISPECIES: DNA-3-methyladenine glycosylase I
chromosome	NZ_CP030231.1	202313	203017	+			CHD10_RS00965	WP_000637073.1	234	MULTISPECIES: autotransporter outer membrane beta-barrel domain-containing protein
chromosome	NZ_CP030231.1	203248	204939	+		eptB	CHD10_RS00970	WP_001269263.1	563	MULTISPECIES: kdo(2)-lipid A phosphoethanolamine 7\\'\\'-transferase
chromosome	NZ_CP030231.1	205458	205823	+			CHD10_RS00985	WP_001091330.1	121	hypothetical protein
chromosome	NZ_CP030231.1	206163	208130	+			CHD10_RS00990	WP_079898882.1	655	MULTISPECIES: putative DNA binding domain-containing protein
chromosome	NZ_CP030231.1	208203	209210	-			CHD10_RS00995	WP_079898881.1	335	MULTISPECIES: substrate-binding domain-containing protein
chromosome	NZ_CP030231.1	209360	210484	+			CHD10_RS01000	WP_079898880.1	374	aryl-sulfate sulfotransferase
chromosome	NZ_CP030231.1	210542	211867	+			CHD10_RS01005	WP_001136079.1	441	MULTISPECIES: uracil-xanthine permease family protein
chromosome	NZ_CP030231.1	212422	214029	+			CHD10_RS01010	WP_000028047.1	535	MULTISPECIES: ABC transporter substrate-binding protein
chromosome	NZ_CP030231.1	214186	215205	+		dppB	CHD10_RS01015	WP_000938843.1	339	MULTISPECIES: dipeptide ABC transporter permease DppB
chromosome	NZ_CP030231.1	215215	216117	+		dppC	CHD10_RS01020	WP_000084690.1	300	MULTISPECIES: dipeptide ABC transporter permease DppC
chromosome	NZ_CP030231.1	216128	217111	+		dppD	CHD10_RS01025	WP_001196509.1	327	MULTISPECIES: dipeptide ABC transporter ATP-binding protein
chromosome	NZ_CP030231.1	217108	218121	+		dppF	CHD10_RS01030	WP_000103561.1	337	MULTISPECIES: dipeptide ABC transporter ATP-binding subunit DppF
chromosome	NZ_CP030231.1	218222	219520	-			CHD10_RS01035	WP_079898879.1	432	MULTISPECIES: amino acid permease
