#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP060508.1	18704	19744	+		torT	H9L34_RS00075	WP_023208229.1	346	MULTISPECIES: TMAO reductase system periplasmic protein TorT
chromosome	NZ_CP060508.1	19717	20409	-		torR	H9L34_RS00080	WP_001562512.1	230	MULTISPECIES: two-component system response regulator TorR
chromosome	NZ_CP060508.1	20539	21723	+		torC	H9L34_RS00085	WP_001230254.1	394	MULTISPECIES: pentaheme c-type cytochrome TorC
chromosome	NZ_CP060508.1	21713	24265	+		torA	H9L34_RS00090	WP_001636163.1	850	MULTISPECIES: trimethylamine-N-oxide reductase TorA
chromosome	NZ_CP060508.1	24258	24890	+		torD	H9L34_RS00095	WP_000595421.1	210	MULTISPECIES: molecular chaperone TorD
chromosome	NZ_CP060508.1	25080	26480	+			H9L34_RS00100	WP_000724469.1	466	MULTISPECIES: cytochrome-c peroxidase
chromosome	NZ_CP060508.1	26486	27103	+		ccmA	H9L34_RS00105	WP_075995183.1	205	cytochrome c biogenesis heme-transporting ATPase CcmA
chromosome	NZ_CP060508.1	27100	27759	+		ccmB	H9L34_RS00110	WP_000990033.1	219	MULTISPECIES: heme exporter protein CcmB
chromosome	NZ_CP060508.1	29307	29531	+			H9L34_RS23610	WP_222852504.1	74	hypothetical protein
chromosome	NZ_CP060508.1	29531	30397	+		ccsA	H9L34_RS23615	WP_222852505.1	288	cytochrome c biogenesis protein CcsA
chromosome	NZ_CP060508.1	31703	32746	+			H9L34_RS00145	WP_075995173.1	347	cytochrome c-type biogenesis protein CcmH
chromosome	NZ_CP060508.1	32868	34094	+			H9L34_RS00150	WP_000809941.1	408	MULTISPECIES: DUF3748 domain-containing protein
chromosome	NZ_CP060508.1	34096	34428	-			H9L34_RS00155	WP_001543704.1	110	MULTISPECIES: YceK/YidQ family lipoprotein
chromosome	NZ_CP060508.1	34738	35151	+		ibpA	H9L34_RS00160	WP_001532742.1	137	MULTISPECIES: heat shock chaperone IbpA
chromosome	NZ_CP060508.1	35261	35689	+		ibpB	H9L34_RS00165	WP_001246919.1	142	MULTISPECIES: heat shock chaperone IbpB
chromosome	NZ_CP060508.1	35878	37539	+			H9L34_RS00170	WP_023212118.1	553	putative transporter
chromosome	NZ_CP060508.1	37983	38330	+			H9L34_RS00175	WP_000703964.1	115	MULTISPECIES: YidH family protein
chromosome	NZ_CP060508.1	38320	38682	+			H9L34_RS00180	WP_001113454.1	120	MULTISPECIES: DUF202 domain-containing protein
chromosome	NZ_CP060508.1	38679	39209	+			H9L34_RS00185	WP_000147831.1	176	MULTISPECIES: radical SAM protein
chromosome	NZ_CP060508.1	39291	40613	-		dsdA	H9L34_RS00190	WP_000428003.1	440	MULTISPECIES: D-serine ammonia-lyase
chromosome	NZ_CP060508.1	40631	41968	-		dsdX	H9L34_RS00195	WP_000543319.1	445	MULTISPECIES: D-serine transporter DsdX
chromosome	NZ_CP060508.1	42194	43117	+		dsdC	H9L34_RS00200	WP_001522218.1	307	MULTISPECIES: DNA-binding transcriptional regulator DsdC
chromosome	NZ_CP060508.1	43181	44266	+			H9L34_RS00205	WP_001636140.1	361	cellulase family glycosylhydrolase
chromosome	NZ_CP060508.1	44193	45377	-		emrD	H9L34_RS00210	WP_000828737.1	394	MULTISPECIES: multidrug efflux MFS transporter EmrD
chromosome	NZ_CP060508.1	45580	46440	-			H9L34_RS00215	WP_001636137.1	286	MULTISPECIES: DMT family transporter
chromosome	NZ_CP060508.1	46533	46622	-		tisB	H9L34_RS00220	WP_000117642.1	29	MULTISPECIES: type I toxin-antitoxin system toxin TisB
chromosome	NZ_CP060508.1	47256	47354	+		ivbL	H9L34_RS00230	WP_001541152.1	32	MULTISPECIES: ilvB operon leader peptide IvbL
chromosome	NZ_CP060508.1	47461	49149	+		ilvB	H9L34_RS00235	WP_000168439.1	562	MULTISPECIES: acetolactate synthase large subunit
chromosome	NZ_CP060508.1	49153	49443	+		ilvN	H9L34_RS00240	WP_001171826.1	96	MULTISPECIES: acetolactate synthase small subunit
chromosome	NZ_CP060508.1	49445	50230	-			H9L34_RS00245	WP_000448649.1	261	DeoR family transcriptional regulator
chromosome	NZ_CP060508.1	50555	51475	+		rbsK	H9L34_RS00250	WP_000350272.1	306	MULTISPECIES: ribokinase
chromosome	NZ_CP060508.1	51506	52822	+		fucP	H9L34_RS00255	WP_000998359.1	438	MULTISPECIES: L-fucose:H+ symporter permease
chromosome	NZ_CP060508.1	52834	53847	+			H9L34_RS00260	WP_001636129.1	337	aldose 1-epimerase family protein
chromosome	NZ_CP060508.1	53922	54512	+		uhpA	H9L34_RS00265	WP_000633672.1	196	MULTISPECIES: transcriptional regulator UhpA
chromosome	NZ_CP060508.1	54512	56014	+		uhpB	H9L34_RS00270	WP_001727812.1	500	signal transduction histidine-protein kinase/phosphatase UhpB
chromosome	NZ_CP060508.1	56024	57352	+			H9L34_RS00275	WP_000948165.1	442	MFS transporter
chromosome	NZ_CP060508.1	57495	58886	+		uhpT	H9L34_RS00280	WP_000879181.1	463	MULTISPECIES: hexose-6-phosphate:phosphate antiporter
chromosome	NZ_CP060508.1	59079	59531	+			H9L34_RS00285	WP_001636119.1	150	DUF1198 domain-containing protein
chromosome	NZ_CP060508.1	59964	60287	-			H9L34_RS00290	WP_001274842.1	107	MULTISPECIES: DNA-binding transcriptional regulator
chromosome	NZ_CP060508.1	60271	60630	-			H9L34_RS00295	WP_001217953.1	119	MULTISPECIES: type II toxin-antitoxin system RelE/ParE family toxin
chromosome	NZ_CP060508.1	60846	62039	+		nepI	H9L34_RS00300	WP_001004799.1	397	MULTISPECIES: purine ribonucleoside efflux pump NepI
chromosome	NZ_CP060508.1	62099	63481	-			H9L34_RS00305	WP_023217433.1	460	glycoside hydrolase family 1 protein
chromosome	NZ_CP060508.1	63587	63880	-			H9L34_RS00310	WP_001636112.1	97	MULTISPECIES: hypothetical protein
chromosome	NZ_CP060508.1	64077	66875	+		dagR	H9L34_RS00315	WP_001252665.1	932	MULTISPECIES: transcriptional regulator DagR
chromosome	NZ_CP060508.1	67094	67519	+			H9L34_RS00320	WP_000214106.1	141	MULTISPECIES: PTS sugar transporter subunit IIA
chromosome	NZ_CP060508.1	67530	68015	+			H9L34_RS00325	WP_001284295.1	161	MULTISPECIES: PTS system mannose/fructose/N-acetylgalactosamine-transporter subunit IIB
chromosome	NZ_CP060508.1	68161	68910	+			H9L34_RS00330	WP_000380259.1	249	MULTISPECIES: PTS sugar transporter subunit IIC
chromosome	NZ_CP060508.1	68907	69767	+			H9L34_RS00335	WP_001526325.1	286	MULTISPECIES: PTS system mannose/fructose/sorbose family transporter subunit IID
chromosome	NZ_CP060508.1	69771	70880	+		dgaE	H9L34_RS00340	WP_000188460.1	369	D-glucosaminate-6-phosphate ammonia lyase
chromosome	NZ_CP060508.1	70867	71610	+			H9L34_RS00345	WP_001186150.1	247	MULTISPECIES: 2-dehydro-3-deoxy-phosphogluconate aldolase
chromosome	NZ_CP060508.1	71846	72787	+			H9L34_RS00350	WP_000749540.1	313	MULTISPECIES: Rpn family recombination-promoting nuclease/putative transposase
chromosome	NZ_CP060508.1	72830	73732	-			H9L34_RS00355	WP_000535970.1	300	MULTISPECIES: EamA family transporter
chromosome	NZ_CP060508.1	74238	74933	+			H9L34_RS00360	WP_000392700.1	231	MULTISPECIES: MgtC family protein
chromosome	NZ_CP060508.1	75152	77878	+		mgtA	H9L34_RS00365	WP_000131296.1	908	MULTISPECIES: magnesium-translocating P-type ATPase
chromosome	NZ_CP060508.1	77900	77992	+		mgtR	H9L34_RS00370	WP_001082118.1	30	MULTISPECIES: protein MgtR
chromosome	NZ_CP060508.1	78193	78672	+		cigR	H9L34_RS00375	WP_001065324.1	159	MULTISPECIES: anti-virulence regulatory inner membrane protein CigR
chromosome	NZ_CP060508.1	78835	79515	-			H9L34_RS00380	WP_000106467.1	226	MULTISPECIES: isochorismatase family protein
chromosome	NZ_CP060508.1	80135	80248	+			H9L34_RS00385	WP_077905983.1	37	hypothetical protein
chromosome	NZ_CP060508.1	80301	81158	+			H9L34_RS00390	WP_001278063.1	285	MULTISPECIES: transcriptional regulator
chromosome	NZ_CP060508.1	81169	81633	+			H9L34_RS00395	WP_001653911.1	154	MULTISPECIES: membrane protein
chromosome	NZ_CP060508.1	81728	84580	-		misL	H9L34_RS00400	WP_023217432.1	950	intestinal colonization autotransporter adhesin MisL
chromosome	NZ_CP060508.1	84655	85272	-			H9L34_RS00405	WP_000984812.1	205	MULTISPECIES: helix-turn-helix transcriptional regulator
chromosome	NZ_CP060508.1	86007	86138	-			H9L34_RS23620	WP_001224086.1	43	MULTISPECIES: transposase
chromosome	NZ_CP060508.1	86576	87607	-			H9L34_RS00415	WP_001636046.1	343	virulence RhuM family protein
chromosome	NZ_CP060508.1	90010	90354	+			H9L34_RS00435	WP_001636043.1	114	hypothetical protein
chromosome	NZ_CP060508.1	91054	92436	+			H9L34_RS00445	WP_000834258.1	460	MULTISPECIES: glycoside-pentoside-hexuronide family transporter
chromosome	NZ_CP060508.1	92448	94766	+		yicI	H9L34_RS00450	WP_023217431.1	772	alpha-xylosidase
chromosome	NZ_CP060508.1	94869	96578	-			H9L34_RS00455	WP_023217430.1	569	AsmA family protein
chromosome	NZ_CP060508.1	96699	98090	-		xanP	H9L34_RS00460	WP_000115428.1	463	MULTISPECIES: xanthine/proton symporter XanP
chromosome	NZ_CP060508.1	98318	99523	+		gltS	H9L34_RS00465	WP_000462249.1	401	MULTISPECIES: sodium/glutamate symporter
chromosome	NZ_CP060508.1	99559	101640	-		recG	H9L34_RS00470	WP_000016757.1	693	MULTISPECIES: ATP-dependent DNA helicase RecG
chromosome	NZ_CP060508.1	101646	102335	-		trmH	H9L34_RS00475	WP_001068436.1	229	MULTISPECIES: tRNA (guanosine(18)-2\\'-O)-methyltransferase TrmH
chromosome	NZ_CP060508.1	102340	104451	-		spoT	H9L34_RS00480	WP_000280481.1	703	"MULTISPECIES: bifunctional GTP diphosphokinase/guanosine-3\\',5\\'-bis pyrophosphate 3\\'-pyrophosphohydrolase"
chromosome	NZ_CP060508.1	104470	104745	-		rpoZ	H9L34_RS00485	WP_000135058.1	91	MULTISPECIES: DNA-directed RNA polymerase subunit omega
chromosome	NZ_CP060508.1	104800	105423	-		gmk	H9L34_RS00490	WP_000046966.1	207	MULTISPECIES: guanylate kinase
chromosome	NZ_CP060508.1	105680	107365	+		ligB	H9L34_RS00495	WP_023212621.1	561	NAD-dependent DNA ligase LigB
chromosome	NZ_CP060508.1	107362	107979	-			H9L34_RS00500	WP_000924334.1	205	MULTISPECIES: trimeric intracellular cation channel family protein
chromosome	NZ_CP060508.1	108230	109111	-			H9L34_RS00505	WP_001082970.1	293	MULTISPECIES: HARLDQ motif MBL-fold protein
chromosome	NZ_CP060508.1	109185	110087	+			H9L34_RS00510	WP_023212620.1	300	LysR family transcriptional regulator
chromosome	NZ_CP060508.1	110135	110998	-			H9L34_RS00515	WP_000621347.1	287	MULTISPECIES: YicC family protein
chromosome	NZ_CP060508.1	111124	111840	+		rph	H9L34_RS00520	WP_001247078.1	238	MULTISPECIES: ribonuclease PH
chromosome	NZ_CP060508.1	111919	112560	+		pyrE	H9L34_RS00525	WP_001636009.1	213	orotate phosphoribosyltransferase
chromosome	NZ_CP060508.1	112638	113234	-		slmA	H9L34_RS00530	WP_000818607.1	198	MULTISPECIES: nucleoid occlusion factor SlmA
chromosome	NZ_CP060508.1	113342	113800	-		dut	H9L34_RS00535	WP_000976078.1	152	MULTISPECIES: dUTP diphosphatase
chromosome	NZ_CP060508.1	113778	114998	-		coaBC	H9L34_RS00540	WP_023217428.1	406	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
chromosome	NZ_CP060508.1	115174	115839	+		radC	H9L34_RS00545	WP_000380156.1	221	MULTISPECIES: DNA repair protein RadC
chromosome	NZ_CP060508.1	116057	116293	+		rpmB	H9L34_RS00550	WP_001519051.1	78	MULTISPECIES: 50S ribosomal protein L28
chromosome	NZ_CP060508.1	116314	116481	+		rpmG	H9L34_RS00555	WP_001051798.1	55	MULTISPECIES: 50S ribosomal protein L33
chromosome	NZ_CP060508.1	116579	117388	+		mutM	H9L34_RS00560	WP_001114511.1	269	MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
chromosome	NZ_CP060508.1	117416	117895	-		coaD	H9L34_RS00565	WP_001171884.1	159	MULTISPECIES: pantetheine-phosphate adenylyltransferase
chromosome	NZ_CP060508.1	117904	119181	-		waaA	H9L34_RS00570	WP_000891580.1	425	MULTISPECIES: lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase
chromosome	NZ_CP060508.1	119590	120660	+		rfaQ	H9L34_RS00575	WP_071788605.1	356	lipopolysaccharide core heptosyltransferase RfaQ
chromosome	NZ_CP060508.1	120657	121781	+			H9L34_RS00580	WP_001636004.1	374	glycosyltransferase family 4 protein
chromosome	NZ_CP060508.1	121774	122571	+		rfaP	H9L34_RS00585	WP_001636002.1	265	lipopolysaccharide core heptose(I) kinase RfaP
chromosome	NZ_CP060508.1	122608	123549	+			H9L34_RS00590	WP_031603969.1	313	glycosyltransferase family 52
chromosome	NZ_CP060508.1	123635	124714	+		waaB	H9L34_RS00595	WP_000683988.1	359	"MULTISPECIES: lipopolysaccharide 1,6-galactosyltransferase"
chromosome	NZ_CP060508.1	124720	125733	+		waaO	H9L34_RS00600	WP_000088482.1	337	MULTISPECIES: lipopolysaccharide 3-alpha-galactosyltransferase
chromosome	NZ_CP060508.1	125751	126761	+		rfaJ	H9L34_RS00605	WP_001631303.1	336	"MULTISPECIES: lipopolysaccharide 1,2-glucosyltransferase RfaJ"
chromosome	NZ_CP060508.1	126784	127482	+		rfaY	H9L34_RS00610	WP_000582812.1	232	MULTISPECIES: lipopolysaccharide core heptose(II) kinase RfaY
chromosome	NZ_CP060508.1	127632	128441	+		waaZ	H9L34_RS00615	WP_000536017.1	269	MULTISPECIES: 3-deoxy-D-manno-oct-2-ulosonate III transferase WaaZ
chromosome	NZ_CP060508.1	128541	129686	+			H9L34_RS00620	WP_000591827.1	381	MULTISPECIES: lipopolysaccharide N-acetylglucosaminyltransferase
chromosome	NZ_CP060508.1	129743	130957	-		rfaL	H9L34_RS00625	WP_001635986.1	404	O-antigen ligase RfaL
chromosome	NZ_CP060508.1	130997	131950	-		rfaC	H9L34_RS00630	WP_001264622.1	317	MULTISPECIES: lipopolysaccharide heptosyltransferase RfaC
chromosome	NZ_CP060508.1	131950	132996	-		rfaF	H9L34_RS00635	WP_000699196.1	348	MULTISPECIES: ADP-heptose--LPS heptosyltransferase RfaF
chromosome	NZ_CP060508.1	132999	133931	-		rfaD	H9L34_RS00640	WP_000587771.1	310	MULTISPECIES: ADP-glyceromanno-heptose 6-epimerase
chromosome	NZ_CP060508.1	134134	135330	+		kbl	H9L34_RS00645	WP_001213790.1	398	MULTISPECIES: glycine C-acetyltransferase
chromosome	NZ_CP060508.1	135340	136365	+		tdh	H9L34_RS00650	WP_165723189.1	341	L-threonine 3-dehydrogenase
chromosome	NZ_CP060508.1	136658	137692	+			H9L34_RS00655	WP_000798199.1	344	MULTISPECIES: glycosyltransferase
chromosome	NZ_CP060508.1	137679	138641	-			H9L34_RS00660	WP_001135513.1	320	MULTISPECIES: divergent polysaccharide deacetylase family protein
chromosome	NZ_CP060508.1	138645	139928	-		envC	H9L34_RS00665	WP_001214132.1	427	MULTISPECIES: murein hydrolase activator EnvC
chromosome	NZ_CP060508.1	139938	141482	-		gpmM	H9L34_RS00670	WP_000116588.1	514	"MULTISPECIES: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
chromosome	NZ_CP060508.1	141730	142161	+			H9L34_RS00675	WP_001156179.1	143	MULTISPECIES: rhodanese-like domain-containing protein
chromosome	NZ_CP060508.1	142247	142498	+		grxC	H9L34_RS00680	WP_001273795.1	83	MULTISPECIES: glutaredoxin 3
chromosome	NZ_CP060508.1	142542	143009	+		secB	H9L34_RS00685	WP_000003370.1	155	MULTISPECIES: protein-export chaperone SecB
chromosome	NZ_CP060508.1	143009	144028	+		gpsA	H9L34_RS00690	WP_001076596.1	339	MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
chromosome	NZ_CP060508.1	144106	144927	+		cysE	H9L34_RS00695	WP_001112114.1	273	MULTISPECIES: serine O-acetyltransferase
chromosome	NZ_CP060508.1	145110	145583	-		trmL	H9L34_RS00700	WP_000932335.1	157	MULTISPECIES: tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2\\'-O)-methyltransferase TrmL
chromosome	NZ_CP060508.1	145647	146837	-		lldD	H9L34_RS00705	WP_001635973.1	396	MULTISPECIES: FMN-dependent L-lactate dehydrogenase LldD
chromosome	NZ_CP060508.1	146834	147610	-		lldR	H9L34_RS00710	WP_000636700.1	258	MULTISPECIES: transcriptional regulator LldR
chromosome	NZ_CP060508.1	147607	149262	-		lldP	H9L34_RS00715	WP_001055308.1	551	MULTISPECIES: L-lactate permease
chromosome	NZ_CP060508.1	149561	153943	-		sadA	H9L34_RS00720	WP_065348254.1	1460	trimeric autotransporter adhesin SadA
chromosome	NZ_CP060508.1	153987	154670	-			H9L34_RS00725	WP_000549445.1	227	MULTISPECIES: DUF3251 domain-containing protein
chromosome	NZ_CP060508.1	155158	155520	-			H9L34_RS00730	WP_000665687.1	120	MULTISPECIES: YibL family ribosome-associated protein
chromosome	NZ_CP060508.1	155811	156020	+			H9L34_RS00735	WP_001062558.1	69	MULTISPECIES: hypothetical protein
chromosome	NZ_CP060508.1	156030	156620	-		mtlR	H9L34_RS00740	WP_023137418.1	196	MULTISPECIES: mannitol operon repressor MtlR
chromosome	NZ_CP060508.1	156617	157765	-		mtlD	H9L34_RS00745	WP_000645385.1	382	MULTISPECIES: mannitol-1-phosphate 5-dehydrogenase
chromosome	NZ_CP060508.1	157986	159902	-		mtlA	H9L34_RS00750	WP_000093290.1	638	MULTISPECIES: PTS mannitol transporter subunit IICBA
chromosome	NZ_CP060508.1	160378	160986	+			H9L34_RS00755	WP_000766675.1	202	MULTISPECIES: glutathione S-transferase
chromosome	NZ_CP060508.1	161085	162476	+		selA	H9L34_RS00760	WP_000200188.1	463	MULTISPECIES: L-seryl-tRNA(Sec) selenium transferase
chromosome	NZ_CP060508.1	162473	164323	+		selB	H9L34_RS00765	WP_000582383.1	616	MULTISPECIES: selenocysteine-specific translation elongation factor
chromosome	NZ_CP060508.1	164509	165660	+		yiaY	H9L34_RS00770	WP_000741491.1	383	MULTISPECIES: L-threonine dehydrogenase
chromosome	NZ_CP060508.1	165732	166613	-			H9L34_RS00775	WP_001188271.1	293	MULTISPECIES: ROK family protein
chromosome	NZ_CP060508.1	166782	168320	+		aldB	H9L34_RS00780	WP_165723190.1	512	aldehyde dehydrogenase AldB
chromosome	NZ_CP060508.1	168438	170393	-			H9L34_RS00785	WP_001635959.1	651	glycoside hydrolase family 127 protein
chromosome	NZ_CP060508.1	170657	171472	+			H9L34_RS00790	WP_001522199.1	271	MULTISPECIES: helix-turn-helix domain-containing protein
chromosome	NZ_CP060508.1	171621	172316	-		araD	H9L34_RS00795	WP_000893175.1	231	MULTISPECIES: L-ribulose-5-phosphate 4-epimerase
chromosome	NZ_CP060508.1	172310	173170	-			H9L34_RS00800	WP_001244031.1	286	MULTISPECIES: L-ribulose-5-phosphate 3-epimerase
chromosome	NZ_CP060508.1	173175	173825	-		ulaD	H9L34_RS00805	WP_000089519.1	216	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
chromosome	NZ_CP060508.1	173822	175318	-			H9L34_RS00810	WP_000074063.1	498	MULTISPECIES: carbohydrate kinase
chromosome	NZ_CP060508.1	175322	176308	-			H9L34_RS00815	WP_000766331.1	328	MULTISPECIES: TRAP transporter substrate-binding protein
chromosome	NZ_CP060508.1	176320	177597	-		yiaN	H9L34_RS00820	WP_000301822.1	425	"MULTISPECIES: 2,3-diketo-L-gulonate transporter large permease YiaN"
chromosome	NZ_CP060508.1	177600	178073	-		yiaM	H9L34_RS00825	WP_000832313.1	157	"MULTISPECIES: 2,3-diketo-L-gulonate TRAP transporter small permease YiaM"
chromosome	NZ_CP060508.1	178212	179144	-			H9L34_RS00830	WP_000794995.1	310	DUF4862 family protein
chromosome	NZ_CP060508.1	179168	179632	-			H9L34_RS00835	WP_000576104.1	154	MULTISPECIES: YhcH/YjgK/YiaL family protein
chromosome	NZ_CP060508.1	179644	180642	-		yiaK	H9L34_RS00840	WP_000869005.1	332	MULTISPECIES: 3-dehydro-L-gulonate 2-dehydrogenase
chromosome	NZ_CP060508.1	180872	181672	+		yiaJ	H9L34_RS00845	WP_000081338.1	266	MULTISPECIES: IclR family transcriptional regulator YiaJ
chromosome	NZ_CP060508.1	181789	182262	+			H9L34_RS00850	WP_023217424.1	157	4Fe-4S dicluster domain-containing protein
chromosome	NZ_CP060508.1	182299	183549	-		avtA	H9L34_RS00855	WP_000144384.1	416	MULTISPECIES: valine--pyruvate transaminase
chromosome	NZ_CP060508.1	183723	185750	-			H9L34_RS00860	WP_023215190.1	675	MULTISPECIES: alpha-amylase
chromosome	NZ_CP060508.1	186066	186890	+			H9L34_RS00865	WP_001562170.1	274	MULTISPECIES: protein bax
chromosome	NZ_CP060508.1	186951	188129	-			H9L34_RS00870	WP_000459824.1	392	MULTISPECIES: XylR family transcriptional regulator
chromosome	NZ_CP060508.1	188492	189814	+		xylA	H9L34_RS00875	WP_001149561.1	440	MULTISPECIES: xylose isomerase
chromosome	NZ_CP060508.1	189914	191368	+		xylB	H9L34_RS00880	WP_000275322.1	484	MULTISPECIES: xylulokinase
chromosome	NZ_CP060508.1	191543	191896	+			H9L34_RS00885	WP_001635944.1	117	MULTISPECIES: YiaA/YiaB family protein
chromosome	NZ_CP060508.1	191919	192914	-			H9L34_RS00890	WP_001182573.1	331	MULTISPECIES: acyltransferase
chromosome	NZ_CP060508.1	193080	193382	+			H9L34_RS00895	WP_000605592.1	100	MULTISPECIES: YsaB family lipoprotein
chromosome	NZ_CP060508.1	193521	194432	+		glyQ	H9L34_RS00900	WP_001168551.1	303	MULTISPECIES: glycine--tRNA ligase subunit alpha
chromosome	NZ_CP060508.1	194442	196511	+		glyS	H9L34_RS00905	WP_001291734.1	689	glycine--tRNA ligase subunit beta
chromosome	NZ_CP060508.1	197107	197328	+			H9L34_RS00910	WP_001635937.1	73	IS3 family transposase
chromosome	NZ_CP060508.1	197936	199162	+			H9L34_RS00915	WP_023213310.1	408	AAA family ATPase
chromosome	NZ_CP060508.1	199159	199827	+			H9L34_RS00920	WP_023213311.1	222	HNH endonuclease
chromosome	NZ_CP060508.1	200125	200412	+			H9L34_RS00925	WP_000965886.1	95	MULTISPECIES: DUF1778 domain-containing protein
chromosome	NZ_CP060508.1	200400	200885	+			H9L34_RS00930	WP_000533909.1	161	MULTISPECIES: GNAT family N-acetyltransferase
chromosome	NZ_CP060508.1	201256	201795	-		cueP	H9L34_RS00935	WP_000047140.1	179	MULTISPECIES: copper-binding periplasmic metallochaperone CueP
chromosome	NZ_CP060508.1	201968	202180	-		cspA	H9L34_RS00940	WP_000014594.1	70	MULTISPECIES: RNA chaperone/antiterminator CspA
chromosome	NZ_CP060508.1	202468	202758	-			H9L34_RS00945	WP_000455790.1	96	MULTISPECIES: HTH-type transcriptional regulator
chromosome	NZ_CP060508.1	203197	203907	+			H9L34_RS00950	WP_000190524.1	236	MULTISPECIES: DUF3053 domain-containing protein
chromosome	NZ_CP060508.1	203957	204931	-		ghrB	H9L34_RS00955	WP_001635935.1	324	glyoxylate/hydroxypyruvate reductase GhrB
chromosome	NZ_CP060508.1	205161	205823	-			H9L34_RS00960	WP_000747548.1	220	MULTISPECIES: OmpA family lipoprotein
chromosome	NZ_CP060508.1	205976	208309	+			H9L34_RS00965	WP_001635933.1	777	molybdopterin guanine dinucleotide-containing S/N-oxide reductase
chromosome	NZ_CP060508.1	208278	208718	-			H9L34_RS00970	WP_000619902.1	146	MULTISPECIES: N-acetyltransferase
chromosome	NZ_CP060508.1	208696	209277	-		tag	H9L34_RS00975	WP_001188416.1	193	MULTISPECIES: DNA-3-methyladenine glycosylase I
chromosome	NZ_CP060508.1	209434	210138	+			H9L34_RS00980	WP_000637073.1	234	MULTISPECIES: autotransporter outer membrane beta-barrel domain-containing protein
chromosome	NZ_CP060508.1	210369	212060	+		eptB	H9L34_RS00985	WP_001269248.1	563	MULTISPECIES: kdo(2)-lipid A phosphoethanolamine 7\\'\\'-transferase
chromosome	NZ_CP060508.1	212723	213730	-			H9L34_RS01010	WP_017441628.1	335	MULTISPECIES: substrate-binding domain-containing protein
chromosome	NZ_CP060508.1	213881	215005	+			H9L34_RS01015	WP_023212599.1	374	MULTISPECIES: aryl-sulfate sulfotransferase
chromosome	NZ_CP060508.1	215063	216388	+			H9L34_RS01020	WP_023217421.1	441	uracil-xanthine permease family protein
chromosome	NZ_CP060508.1	216947	218554	+			H9L34_RS01025	WP_000028047.1	535	MULTISPECIES: ABC transporter substrate-binding protein
chromosome	NZ_CP060508.1	218711	219730	+		dppB	H9L34_RS01030	WP_000938843.1	339	MULTISPECIES: dipeptide ABC transporter permease DppB
chromosome	NZ_CP060508.1	219740	220642	+		dppC	H9L34_RS01035	WP_000084691.1	300	dipeptide ABC transporter permease DppC
chromosome	NZ_CP060508.1	220653	221636	+		dppD	H9L34_RS01040	WP_001751745.1	327	dipeptide ABC transporter ATP-binding protein
